predio,band,month,historical_median,historical_p25,historical_p75,value_2026
RCI,SIPI1,11,1.0358,1.0293,1.0521,
RCI,SIPI1,12,1.0459,1.0424,1.0495,
RCI,LAI,1,2.1991,2.1109,2.2196,2.1073
RCI,LAI,2,2.0807,2.0135,2.1919,2.2951
RCI,LAI,3,2.0289,1.9911,2.1742,2.3941
RCI,LAI,4,2.3931,2.0637,2.6885,2.4887
RCI,LAI,5,2.6267,2.5358,2.7144,2.4589
RCI,LAI,6,2.7392,2.6826,2.8239,
RCI,LAI,7,2.5820,2.5093,2.7165,
RCI,LAI,8,2.5466,2.4306,2.7052,
RCI,LAI,9,2.4007,2.2728,2.5008,
RCI,LAI,10,2.1554,1.9919,2.2582,
RCI,LAI,11,1.9165,1.8467,2.0031,
RCI,LAI,12,2.0509,1.9935,2.0904,
RCI,LEAF_CHL,1,118.8607,115.3555,124.8972,112.5869
RCI,LEAF_CHL,2,114.3025,113.4979,119.3000,130.3347
RCI,LEAF_CHL,3,122.6503,119.6665,126.3975,145.6235
RCI,LEAF_CHL,4,153.2141,135.8054,166.3191,139.1411
RCI,LEAF_CHL,5,157.8475,143.1173,175.2268,154.4932
RCI,LEAF_CHL,6,158.9596,146.3978,170.8399,
RCI,LEAF_CHL,7,149.2726,143.9286,160.6996,
RCI,LEAF_CHL,8,141.9386,137.8562,150.7829,
RCI,LEAF_CHL,9,126.2028,120.8022,134.1193,
RCI,LEAF_CHL,10,105.0580,94.1758,114.7308,
RCI,LEAF_CHL,11,94.1392,87.7160,98.8756,
RCI,LEAF_CHL,12,103.6556,100.6418,106.5299,
RCI,CANOPY_CHL,1,208.9725,203.7996,219.7604,225.3873
RCI,CANOPY_CHL,2,228.7313,220.2554,232.2246,247.3691
RCI,CANOPY_CHL,3,224.4333,214.4373,234.7095,250.6642
RCI,CANOPY_CHL,4,221.5965,196.6370,241.2455,198.7544
RCI,CANOPY_CHL,5,206.6104,202.3004,215.6431,194.5246
RCI,CANOPY_CHL,6,230.5428,217.8969,240.7311,
RCI,CANOPY_CHL,7,204.0404,201.9633,205.3201,
RCI,CANOPY_CHL,8,209.0957,199.8036,218.1044,
RCI,CANOPY_CHL,9,215.8581,206.9483,241.9079,
RCI,CANOPY_CHL,10,225.4027,191.1747,234.1702,
RCI,CANOPY_CHL,11,186.4477,167.7030,205.0225,
RCI,CANOPY_CHL,12,217.8394,211.5785,222.8281,
RCI,FAPAR,1,0.7101,0.6955,0.7113,0.6954
RCI,FAPAR,2,0.6857,0.6752,0.7049,0.7183
RCI,FAPAR,3,0.6781,0.6696,0.6990,0.7313
RCI,FAPAR,4,0.7295,0.6841,0.7665,0.7400
RCI,FAPAR,5,0.7613,0.7494,0.7713,0.7387
RCI,FAPAR,6,0.7713,0.7644,0.7800,
RCI,FAPAR,7,0.7508,0.7419,0.7675,
RCI,FAPAR,8,0.7480,0.7320,0.7676,
RCI,FAPAR,9,0.7307,0.7099,0.7474,
RCI,FAPAR,10,0.7088,0.6813,0.7173,
RCI,FAPAR,11,0.6743,0.6644,0.6872,
RCI,FAPAR,12,0.6947,0.6842,0.6998,
RCI,FCOVER,1,0.5792,0.5573,0.5898,0.5714
RCI,FCOVER,2,0.5348,0.5078,0.5628,0.5732
RCI,FCOVER,3,0.4727,0.4665,0.5362,0.5551
RCI,FCOVER,4,0.5233,0.4614,0.5922,0.5713
RCI,FCOVER,5,0.5512,0.5411,0.5712,0.5253
RCI,FCOVER,6,0.5866,0.5786,0.5938,
RCI,FCOVER,7,0.5501,0.5413,0.5934,
RCI,FCOVER,8,0.5833,0.5505,0.6169,
RCI,FCOVER,9,0.5853,0.5398,0.6115,
RCI,FCOVER,10,0.5937,0.5760,0.6086,
RCI,FCOVER,11,0.5851,0.5728,0.5938,
RCI,FCOVER,12,0.6001,0.5798,0.6030,
RCI,PSRI,1,0.0306,0.0277,0.0399,0.0364
RCI,PSRI,2,0.0431,0.0392,0.0468,0.0494
RCI,PSRI,3,0.0357,0.0174,0.0436,0.0417
RCI,PSRI,4,0.0365,0.0325,0.0416,0.0341
RCI,PSRI,5,0.0268,0.0247,0.0321,0.0485
RCI,PSRI,6,0.0218,0.0048,0.0288,
RCI,PSRI,7,0.0326,0.0268,0.0413,
RCI,PSRI,8,0.0358,0.0325,0.0416,
RCI,PSRI,9,0.0241,0.0197,0.0281,
RCI,PSRI,10,0.0249,0.0158,0.0313,
RCI,PSRI,11,0.0406,0.0258,0.0486,
RCI,PSRI,12,0.0402,0.0334,0.0480,
RCI,CLEAR_PIXEL_COUNT,1,1.0000,0.0000,1.0000,1.0000
RCI,CLEAR_PIXEL_COUNT,2,1.0000,1.0000,2.0000,2.0000
RCI,CLEAR_PIXEL_COUNT,3,1.0000,1.0000,2.2500,1.5000
RCI,CLEAR_PIXEL_COUNT,4,1.0000,0.7500,2.0000,1.0000
RCI,CLEAR_PIXEL_COUNT,5,0.6968,0.0000,1.0000,1.0000
RCI,CLEAR_PIXEL_COUNT,6,0.3657,0.0000,1.0000,
RCI,CLEAR_PIXEL_COUNT,7,1.0000,1.0000,2.0000,
RCI,CLEAR_PIXEL_COUNT,8,0.0000,0.0000,1.0000,
RCI,CLEAR_PIXEL_COUNT,9,1.0000,1.0000,1.2500,
RCI,CLEAR_PIXEL_COUNT,10,1.0000,0.0000,1.0000,
RCI,CLEAR_PIXEL_COUNT,11,1.0000,0.7500,1.0000,
RCI,CLEAR_PIXEL_COUNT,12,1.5000,1.0000,2.0000,
