predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
RPA,MSAVI,39,0.3586,0.3537,0.3636,
RPA,MSAVI,40,0.3420,0.3420,0.3420,
RPA,MSAVI,41,0.3517,0.3517,0.3517,
RPA,MSAVI,42,,,,
RPA,MSAVI,43,0.3394,0.3307,0.3481,
RPA,MSAVI,44,0.3445,0.3406,0.3485,
RPA,MSAVI,45,0.3681,0.3681,0.3681,
RPA,MSAVI,46,0.3578,0.3377,0.3780,
RPA,MSAVI,47,0.3665,0.3525,0.3805,
RPA,MSAVI,48,0.3542,0.3542,0.3542,
RPA,MSAVI,49,0.3787,0.3680,0.3893,
RPA,MSAVI,50,0.3841,0.3725,0.3956,
RPA,MSAVI,51,0.3765,0.3658,0.3872,
RPA,MSAVI,52,0.3767,0.3643,0.3890,
RPA,ARI,1,5.9802,5.9802,5.9802,
RPA,ARI,2,6.5821,6.5821,6.5821,7.6266
RPA,ARI,3,6.8687,6.5554,7.1820,6.8465
RPA,ARI,4,4.7102,4.7102,4.7102,7.9779
RPA,ARI,5,7.1262,6.9826,7.2697,8.0926
RPA,ARI,6,7.2565,6.8046,7.7084,9.0732
RPA,ARI,7,7.6503,7.4194,7.8812,9.6775
RPA,ARI,8,8.1287,8.1287,8.1287,9.7622
RPA,ARI,9,8.3203,8.1295,8.5110,9.7208
RPA,ARI,10,9.2567,9.0513,9.4621,10.9869
RPA,ARI,11,6.4561,4.7754,8.1368,10.1246
RPA,ARI,12,9.1937,9.1465,9.2408,11.1168
RPA,ARI,13,6.0262,6.0262,6.0262,11.1893
RPA,ARI,14,10.8222,10.7158,10.9286,12.0358
RPA,ARI,15,11.3831,11.3831,11.3831,12.6962
RPA,ARI,16,11.4609,11.4609,11.4609,3.8522
RPA,ARI,17,11.5466,11.2560,11.8372,13.5543
RPA,ARI,18,11.3397,11.3397,11.3397,14.6561
RPA,ARI,19,10.7626,10.7626,10.7626,11.2698
RPA,ARI,20,9.1158,7.5129,10.7188,
RPA,ARI,21,,,,
