predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
C_ALVARADO,NDWI,20,-0.6014,-0.6014,-0.6014,-0.6222
C_ALVARADO,NDWI,21,,,,-0.5900
C_ALVARADO,NDWI,22,-0.5106,-0.5106,-0.5106,-0.4727
C_ALVARADO,NDWI,23,-0.5468,-0.5468,-0.5468,
C_ALVARADO,NDWI,24,-0.5407,-0.5407,-0.5407,-0.4271
C_ALVARADO,NDWI,25,-0.5673,-0.5673,-0.5673,
C_ALVARADO,NDWI,26,-0.5251,-0.5485,-0.5016,
C_ALVARADO,NDWI,27,-0.5375,-0.5382,-0.5367,
C_ALVARADO,NDWI,28,-0.5474,-0.5546,-0.5402,
C_ALVARADO,NDWI,29,-0.5335,-0.5456,-0.5213,
C_ALVARADO,NDWI,30,-0.4768,-0.4768,-0.4768,
C_ALVARADO,NDWI,31,,,,
C_ALVARADO,NDWI,32,-0.5445,-0.5619,-0.5271,
C_ALVARADO,NDWI,33,-0.5452,-0.5452,-0.5452,
C_ALVARADO,NDWI,34,-0.5233,-0.5233,-0.5233,
C_ALVARADO,NDWI,35,-0.5770,-0.5770,-0.5770,
C_ALVARADO,NDWI,36,-0.5677,-0.5873,-0.5480,
C_ALVARADO,NDWI,37,-0.5709,-0.5859,-0.5560,
C_ALVARADO,NDWI,38,-0.5767,-0.5832,-0.5702,
C_ALVARADO,NDWI,39,-0.5376,-0.5502,-0.5251,
C_ALVARADO,NDWI,40,-0.6171,-0.6171,-0.6171,
C_ALVARADO,NDWI,41,-0.5969,-0.5969,-0.5969,
C_ALVARADO,NDWI,42,-0.6762,-0.6873,-0.6651,
C_ALVARADO,NDWI,43,-0.6996,-0.7025,-0.6966,
C_ALVARADO,NDWI,44,-0.7105,-0.7135,-0.7075,
C_ALVARADO,NDWI,45,-0.7140,-0.7158,-0.7122,
C_ALVARADO,NDWI,46,-0.6925,-0.6988,-0.6863,
C_ALVARADO,NDWI,47,-0.6973,-0.6992,-0.6954,
C_ALVARADO,NDWI,48,-0.6853,-0.6876,-0.6831,
C_ALVARADO,NDWI,49,-0.6935,-0.6959,-0.6911,
C_ALVARADO,NDWI,50,-0.6971,-0.6976,-0.6966,
C_ALVARADO,NDWI,51,-0.6613,-0.6654,-0.6571,
C_ALVARADO,NDWI,52,-0.6742,-0.6798,-0.6687,
C_ALVARADO,MNDWI,1,-0.4693,-0.4851,-0.4535,-0.5028
C_ALVARADO,MNDWI,2,-0.4440,-0.4502,-0.4377,-0.5104
C_ALVARADO,MNDWI,3,-0.4872,-0.5012,-0.4732,-0.5038
C_ALVARADO,MNDWI,4,-0.4730,-0.4877,-0.4582,-0.4605
C_ALVARADO,MNDWI,5,-0.4731,-0.4877,-0.4585,-0.5013
C_ALVARADO,MNDWI,6,-0.4825,-0.5025,-0.4626,-0.5133
C_ALVARADO,MNDWI,7,-0.4837,-0.5036,-0.4638,-0.5128
C_ALVARADO,MNDWI,8,-0.5107,-0.5107,-0.5107,-0.5097
C_ALVARADO,MNDWI,9,-0.5022,-0.5115,-0.4929,-0.5125
C_ALVARADO,MNDWI,10,-0.5087,-0.5163,-0.5010,-0.5042
C_ALVARADO,MNDWI,11,-0.5019,-0.5051,-0.4987,-0.4880
C_ALVARADO,MNDWI,12,-0.4942,-0.4945,-0.4938,-0.5122
C_ALVARADO,MNDWI,13,-0.4952,-0.5055,-0.4849,-0.4926
C_ALVARADO,MNDWI,14,-0.5103,-0.5112,-0.5093,-0.5020
C_ALVARADO,MNDWI,15,-0.5428,-0.5428,-0.5428,-0.4937
C_ALVARADO,MNDWI,16,-0.5170,-0.5170,-0.5170,
C_ALVARADO,MNDWI,17,-0.5342,-0.5461,-0.5222,
C_ALVARADO,MNDWI,18,-0.5272,-0.5272,-0.5272,-0.5283
C_ALVARADO,MNDWI,19,,,,-0.4262
C_ALVARADO,MNDWI,20,-0.5263,-0.5263,-0.5263,-0.5110
C_ALVARADO,MNDWI,21,,,,-0.5287
C_ALVARADO,MNDWI,22,-0.5242,-0.5242,-0.5242,-0.4405
C_ALVARADO,MNDWI,23,-0.6055,-0.6055,-0.6055,
C_ALVARADO,MNDWI,24,-0.5837,-0.5837,-0.5837,-0.4249
C_ALVARADO,MNDWI,25,-0.5797,-0.5797,-0.5797,
C_ALVARADO,MNDWI,26,-0.5569,-0.5796,-0.5342,
C_ALVARADO,MNDWI,27,-0.5789,-0.5799,-0.5780,
C_ALVARADO,MNDWI,28,-0.5754,-0.5837,-0.5671,
C_ALVARADO,MNDWI,29,-0.5667,-0.5770,-0.5563,
C_ALVARADO,MNDWI,30,-0.4993,-0.4993,-0.4993,
C_ALVARADO,MNDWI,31,,,,
C_ALVARADO,MNDWI,32,-0.5606,-0.5661,-0.5552,
C_ALVARADO,MNDWI,33,-0.5202,-0.5202,-0.5202,
C_ALVARADO,MNDWI,34,-0.5555,-0.5555,-0.5555,
C_ALVARADO,MNDWI,35,-0.5381,-0.5381,-0.5381,
C_ALVARADO,MNDWI,36,-0.5415,-0.5438,-0.5392,
C_ALVARADO,MNDWI,37,-0.5346,-0.5350,-0.5341,
C_ALVARADO,MNDWI,38,-0.5428,-0.5494,-0.5363,
C_ALVARADO,MNDWI,39,-0.5337,-0.5464,-0.5209,
C_ALVARADO,MNDWI,40,-0.5251,-0.5251,-0.5251,
C_ALVARADO,MNDWI,41,-0.5400,-0.5400,-0.5400,
C_ALVARADO,MNDWI,42,-0.5578,-0.5606,-0.5550,
C_ALVARADO,MNDWI,43,-0.5306,-0.5370,-0.5242,
C_ALVARADO,MNDWI,44,-0.5403,-0.5440,-0.5366,
C_ALVARADO,MNDWI,45,-0.5228,-0.5262,-0.5194,
C_ALVARADO,MNDWI,46,-0.4997,-0.5103,-0.4890,
C_ALVARADO,MNDWI,47,-0.5135,-0.5143,-0.5127,
C_ALVARADO,MNDWI,48,-0.5075,-0.5099,-0.5050,
C_ALVARADO,MNDWI,49,-0.5213,-0.5239,-0.5186,
C_ALVARADO,MNDWI,50,-0.5161,-0.5201,-0.5120,
C_ALVARADO,MNDWI,51,-0.4733,-0.4752,-0.4714,
C_ALVARADO,MNDWI,52,-0.4889,-0.4963,-0.4814,
C_ALVARADO,GNDVI,1,0.6475,0.6340,0.6611,0.6622
C_ALVARADO,GNDVI,2,0.6250,0.6136,0.6363,0.6707
C_ALVARADO,GNDVI,3,0.6443,0.6304,0.6581,0.6698
C_ALVARADO,GNDVI,4,0.6342,0.6189,0.6495,0.6098
C_ALVARADO,GNDVI,5,0.6352,0.6214,0.6489,0.6587
C_ALVARADO,GNDVI,6,0.6451,0.6274,0.6628,0.6649
C_ALVARADO,GNDVI,7,0.6335,0.6195,0.6474,0.6547
C_ALVARADO,GNDVI,8,0.6298,0.6298,0.6298,0.6678
C_ALVARADO,GNDVI,9,0.6343,0.6336,0.6349,0.6681
C_ALVARADO,GNDVI,10,0.6382,0.6335,0.6429,0.6557
C_ALVARADO,GNDVI,11,0.6368,0.6366,0.6371,0.6229
C_ALVARADO,GNDVI,12,0.6349,0.6335,0.6363,0.6541
C_ALVARADO,GNDVI,13,0.6230,0.6179,0.6281,0.6358
C_ALVARADO,GNDVI,14,0.6614,0.6547,0.6682,0.6359
C_ALVARADO,GNDVI,15,0.6872,0.6872,0.6872,0.6435
C_ALVARADO,GNDVI,16,0.6743,0.6743,0.6743,
C_ALVARADO,GNDVI,17,0.6685,0.6591,0.6778,
C_ALVARADO,GNDVI,18,0.6542,0.6542,0.6542,0.6583
C_ALVARADO,GNDVI,19,,,,0.5800
C_ALVARADO,GNDVI,20,0.6014,0.6014,0.6014,0.6222
C_ALVARADO,GNDVI,21,,,,0.5900
C_ALVARADO,GNDVI,22,0.5106,0.5106,0.5106,0.4727
C_ALVARADO,GNDVI,23,0.5468,0.5468,0.5468,
C_ALVARADO,GNDVI,24,0.5407,0.5407,0.5407,0.4271
C_ALVARADO,GNDVI,25,0.5673,0.5673,0.5673,
C_ALVARADO,GNDVI,26,0.5251,0.5016,0.5485,
C_ALVARADO,GNDVI,27,0.5375,0.5367,0.5382,
C_ALVARADO,GNDVI,28,0.5474,0.5402,0.5546,
C_ALVARADO,GNDVI,29,0.5335,0.5213,0.5456,
C_ALVARADO,GNDVI,30,0.4768,0.4768,0.4768,
C_ALVARADO,GNDVI,31,,,,
C_ALVARADO,GNDVI,32,0.5445,0.5271,0.5619,
C_ALVARADO,GNDVI,33,0.5452,0.5452,0.5452,
C_ALVARADO,GNDVI,34,0.5233,0.5233,0.5233,
C_ALVARADO,GNDVI,35,0.5770,0.5770,0.5770,
C_ALVARADO,GNDVI,36,0.5677,0.5480,0.5873,
C_ALVARADO,GNDVI,37,0.5709,0.5560,0.5859,
C_ALVARADO,GNDVI,38,0.5767,0.5702,0.5832,
C_ALVARADO,GNDVI,39,0.5376,0.5251,0.5502,
C_ALVARADO,GNDVI,40,0.6171,0.6171,0.6171,
C_ALVARADO,GNDVI,41,0.5969,0.5969,0.5969,
C_ALVARADO,GNDVI,42,0.6762,0.6651,0.6873,
C_ALVARADO,GNDVI,43,0.6996,0.6966,0.7025,
C_ALVARADO,GNDVI,44,0.7105,0.7075,0.7135,
C_ALVARADO,GNDVI,45,0.7140,0.7122,0.7158,
C_ALVARADO,GNDVI,46,0.6925,0.6863,0.6988,
C_ALVARADO,GNDVI,47,0.6973,0.6954,0.6992,
C_ALVARADO,GNDVI,48,0.6853,0.6831,0.6876,
C_ALVARADO,GNDVI,49,0.6935,0.6911,0.6959,
C_ALVARADO,GNDVI,50,0.6971,0.6966,0.6976,
C_ALVARADO,GNDVI,51,0.6613,0.6571,0.6654,
C_ALVARADO,GNDVI,52,0.6742,0.6687,0.6798,
C_ALVARADO,EVI,1,0.4427,0.4294,0.4561,0.4664
C_ALVARADO,EVI,2,0.4252,0.4233,0.4271,0.4621
C_ALVARADO,EVI,3,0.4175,0.4124,0.4226,0.4659
C_ALVARADO,EVI,4,0.4169,0.4025,0.4312,0.4246
C_ALVARADO,EVI,5,0.4072,0.3956,0.4188,0.4476
C_ALVARADO,EVI,6,0.4083,0.3989,0.4177,0.4350
C_ALVARADO,EVI,7,0.3870,0.3814,0.3926,0.4062
C_ALVARADO,EVI,8,0.3382,0.3382,0.3382,0.4211
C_ALVARADO,EVI,9,0.3543,0.3497,0.3589,0.4179
C_ALVARADO,EVI,10,0.3535,0.3529,0.3542,0.4015
C_ALVARADO,EVI,11,0.3474,0.3449,0.3499,0.3612
C_ALVARADO,EVI,12,0.3371,0.3355,0.3388,0.3777
C_ALVARADO,EVI,13,0.3341,0.3336,0.3346,0.3656
C_ALVARADO,EVI,14,0.3703,0.3510,0.3897,0.3522
C_ALVARADO,EVI,15,0.3778,0.3778,0.3778,0.3043
C_ALVARADO,EVI,16,0.3523,0.3523,0.3523,
C_ALVARADO,EVI,17,0.3406,0.3348,0.3465,
C_ALVARADO,EVI,18,0.3417,0.3417,0.3417,0.3480
C_ALVARADO,EVI,19,,,,0.4162
C_ALVARADO,EVI,20,0.2649,0.2649,0.2649,0.3108
C_ALVARADO,EVI,21,,,,0.2570
C_ALVARADO,EVI,22,0.2262,0.2262,0.2262,0.2151
C_ALVARADO,EVI,23,0.2092,0.2092,0.2092,
C_ALVARADO,EVI,24,0.2195,0.2195,0.2195,0.1715
C_ALVARADO,EVI,25,0.2213,0.2213,0.2213,
C_ALVARADO,EVI,26,0.2238,0.2178,0.2299,
C_ALVARADO,EVI,27,0.2275,0.2253,0.2297,
C_ALVARADO,EVI,28,0.2347,0.2346,0.2347,
C_ALVARADO,EVI,29,0.2388,0.2348,0.2428,
C_ALVARADO,EVI,30,0.1997,0.1997,0.1997,
C_ALVARADO,EVI,31,,,,
C_ALVARADO,EVI,32,0.2507,0.2334,0.2680,
C_ALVARADO,EVI,33,0.3013,0.3013,0.3013,
C_ALVARADO,EVI,34,0.2509,0.2509,0.2509,
C_ALVARADO,EVI,35,0.3274,0.3274,0.3274,
C_ALVARADO,EVI,36,0.3080,0.2889,0.3271,
C_ALVARADO,EVI,37,0.3170,0.2974,0.3366,
C_ALVARADO,EVI,38,0.3079,0.2919,0.3240,
C_ALVARADO,EVI,39,0.2715,0.2506,0.2925,
C_ALVARADO,EVI,40,0.3844,0.3844,0.3844,
C_ALVARADO,EVI,41,0.3409,0.3409,0.3409,
C_ALVARADO,EVI,42,0.4462,0.4289,0.4634,
C_ALVARADO,EVI,43,0.4942,0.4891,0.4993,
C_ALVARADO,EVI,44,0.5125,0.5080,0.5169,
C_ALVARADO,EVI,45,0.5060,0.4862,0.5259,
C_ALVARADO,EVI,46,0.5082,0.5023,0.5140,
C_ALVARADO,EVI,47,0.5141,0.5117,0.5164,
C_ALVARADO,EVI,48,0.4993,0.4971,0.5015,
C_ALVARADO,EVI,49,0.4904,0.4832,0.4977,
C_ALVARADO,EVI,50,0.5079,0.5028,0.5130,
C_ALVARADO,EVI,51,0.4852,0.4824,0.4881,
C_ALVARADO,EVI,52,0.4790,0.4752,0.4827,
C_ALVARADO,SAVI,1,0.4215,0.4108,0.4321,0.4471
C_ALVARADO,SAVI,2,0.3974,0.3896,0.4051,0.4407
C_ALVARADO,SAVI,3,0.4028,0.3947,0.4108,0.4408
C_ALVARADO,SAVI,4,0.3971,0.3842,0.4100,0.3984
C_ALVARADO,SAVI,5,0.3924,0.3812,0.4036,0.4252
C_ALVARADO,SAVI,6,0.3954,0.3818,0.4090,0.4222
C_ALVARADO,SAVI,7,0.3753,0.3734,0.3773,0.4035
C_ALVARADO,SAVI,8,0.3371,0.3371,0.3371,0.4164
C_ALVARADO,SAVI,9,0.3544,0.3522,0.3566,0.4112
C_ALVARADO,SAVI,10,0.3526,0.3499,0.3553,0.3968
C_ALVARADO,SAVI,11,0.3482,0.3482,0.3483,0.3618
C_ALVARADO,SAVI,12,0.3395,0.3382,0.3408,0.3763
C_ALVARADO,SAVI,13,0.3354,0.3322,0.3386,0.3657
C_ALVARADO,SAVI,14,0.3684,0.3530,0.3838,0.3601
C_ALVARADO,SAVI,15,0.3842,0.3842,0.3842,0.3140
C_ALVARADO,SAVI,16,0.3552,0.3552,0.3552,
C_ALVARADO,SAVI,17,0.3553,0.3465,0.3642,
C_ALVARADO,SAVI,18,0.3507,0.3507,0.3507,0.3618
C_ALVARADO,SAVI,19,,,,0.3896
C_ALVARADO,SAVI,20,0.2881,0.2881,0.2881,0.3309
C_ALVARADO,SAVI,21,,,,0.2841
C_ALVARADO,SAVI,22,0.2331,0.2331,0.2331,0.2239
C_ALVARADO,SAVI,23,0.2302,0.2302,0.2302,
C_ALVARADO,SAVI,24,0.2244,0.2244,0.2244,0.1754
C_ALVARADO,SAVI,25,0.2374,0.2374,0.2374,
C_ALVARADO,SAVI,26,0.2276,0.2263,0.2290,
C_ALVARADO,SAVI,27,0.2342,0.2325,0.2359,
