predio,band,month,historical_median,historical_p25,historical_p75,value_2026
RPA,NDCI,11,0.2209,0.2130,0.2374,
RPA,NDCI,12,0.2162,0.2048,0.2347,
RPA,PSSRB1,1,4.3855,4.1510,4.6631,5.5292
RPA,PSSRB1,2,4.7526,4.4820,4.7687,6.3139
RPA,PSSRB1,3,5.4338,4.4952,5.4608,6.3447
RPA,PSSRB1,4,6.7954,6.4162,6.9706,7.1845
RPA,PSSRB1,5,6.7974,6.4972,8.7255,6.5857
RPA,PSSRB1,6,7.4708,6.5499,8.6394,
RPA,PSSRB1,7,7.6586,6.9018,8.0685,
RPA,PSSRB1,8,7.7018,7.4642,7.9669,
RPA,PSSRB1,9,6.0703,5.8693,6.2887,
RPA,PSSRB1,10,4.5584,4.2946,4.9812,
RPA,PSSRB1,11,4.2454,3.9220,4.9052,
RPA,PSSRB1,12,4.6862,4.1891,5.3563,
RPA,SIPI1,1,1.5071,1.4363,1.6461,1.3245
RPA,SIPI1,2,1.5414,1.4176,1.6842,1.3285
RPA,SIPI1,3,1.4966,1.4067,1.5894,1.3033
RPA,SIPI1,4,1.4302,1.3671,1.5112,1.2488
RPA,SIPI1,5,1.3433,1.2701,1.4178,1.2039
RPA,SIPI1,6,1.2216,1.1905,1.2745,
RPA,SIPI1,7,1.2625,1.2487,1.3841,
RPA,SIPI1,8,1.3715,1.2875,1.4540,
RPA,SIPI1,9,1.3484,1.3313,1.4552,
RPA,SIPI1,10,1.4416,1.3878,1.5107,
RPA,SIPI1,11,1.4330,1.3791,1.4844,
RPA,SIPI1,12,1.3970,1.3569,1.4384,
RPA,LAI,1,1.0055,0.9770,1.0442,1.3106
RPA,LAI,2,1.0417,1.0001,1.0816,1.3863
RPA,LAI,3,1.1107,1.0362,1.1483,1.4496
RPA,LAI,4,1.3327,1.2525,1.4407,1.6223
RPA,LAI,5,1.4693,1.4031,1.6042,1.7480
RPA,LAI,6,1.5077,1.5028,1.5910,
RPA,LAI,7,1.3728,1.2945,1.4909,
RPA,LAI,8,1.3647,1.2967,1.4821,
RPA,LAI,9,1.2416,1.1973,1.3338,
RPA,LAI,10,1.0169,0.8797,1.0873,
RPA,LAI,11,0.9403,0.8582,1.0290,
RPA,LAI,12,1.0565,0.9221,1.2229,
RPA,LEAF_CHL,1,61.5013,59.0841,65.1510,84.8602
RPA,LEAF_CHL,2,61.4335,57.7156,64.6693,91.4737
RPA,LEAF_CHL,3,64.7397,60.2577,69.9399,92.5861
RPA,LEAF_CHL,4,78.7732,75.6830,84.2990,99.9320
RPA,LEAF_CHL,5,87.9718,80.2265,98.5033,107.8543
RPA,LEAF_CHL,6,86.8930,83.8590,92.9284,
RPA,LEAF_CHL,7,78.8998,74.4962,85.3912,
RPA,LEAF_CHL,8,76.0933,75.3992,80.2774,
RPA,LEAF_CHL,9,68.2002,65.4675,72.8307,
RPA,LEAF_CHL,10,51.1000,45.6661,56.3380,
RPA,LEAF_CHL,11,49.5866,46.2640,52.3503,
RPA,LEAF_CHL,12,61.4679,53.8248,77.9337,
RPA,CANOPY_CHL,1,50.5287,47.0191,56.6633,78.2374
RPA,CANOPY_CHL,2,46.6313,40.7021,53.3852,91.4053
RPA,CANOPY_CHL,3,42.8986,39.4143,49.2674,96.3835
RPA,CANOPY_CHL,4,51.9642,48.7444,57.9001,114.9270
RPA,CANOPY_CHL,5,66.3172,60.9094,86.0445,109.3631
RPA,CANOPY_CHL,6,71.5651,61.7809,90.0711,
RPA,CANOPY_CHL,7,63.1733,53.4955,75.9373,
RPA,CANOPY_CHL,8,66.3884,59.2301,74.8987,
RPA,CANOPY_CHL,9,70.9315,65.1157,71.4147,
RPA,CANOPY_CHL,10,62.3231,51.4202,64.2108,
RPA,CANOPY_CHL,11,54.5094,49.6862,60.7796,
RPA,CANOPY_CHL,12,59.2112,57.5132,62.7020,
RPA,FAPAR,1,0.4243,0.3905,0.4493,0.5286
RPA,FAPAR,2,0.4212,0.3799,0.4596,0.5386
RPA,FAPAR,3,0.4097,0.4051,0.4396,0.5445
RPA,FAPAR,4,0.4762,0.4404,0.5189,0.5772
RPA,FAPAR,5,0.5054,0.4774,0.5500,0.5908
RPA,FAPAR,6,0.5224,0.5029,0.5534,
RPA,FAPAR,7,0.4976,0.4716,0.5351,
RPA,FAPAR,8,0.4979,0.4669,0.5385,
RPA,FAPAR,9,0.4860,0.4562,0.5095,
RPA,FAPAR,10,0.4428,0.3985,0.4559,
RPA,FAPAR,11,0.4411,0.4030,0.4712,
RPA,FAPAR,12,0.4720,0.4341,0.5098,
RPA,FCOVER,1,0.3333,0.3107,0.3573,0.4243
RPA,FCOVER,2,0.3222,0.2909,0.3559,0.4174
RPA,FCOVER,3,0.3066,0.3008,0.3290,0.4099
RPA,FCOVER,4,0.3520,0.3246,0.3837,0.4356
RPA,FCOVER,5,0.3720,0.3555,0.3958,0.4355
RPA,FCOVER,6,0.3860,0.3685,0.4083,
RPA,FCOVER,7,0.3871,0.3502,0.3994,
RPA,FCOVER,8,0.3864,0.3595,0.4162,
RPA,FCOVER,9,0.3869,0.3568,0.3986,
RPA,FCOVER,10,0.3512,0.3140,0.3650,
RPA,FCOVER,11,0.3640,0.3247,0.3970,
RPA,FCOVER,12,0.3843,0.3520,0.4172,
RPA,PSRI,1,0.2401,0.2325,0.2517,0.1816
RPA,PSRI,2,0.2545,0.2358,0.2683,0.2034
RPA,PSRI,3,0.2370,0.2253,0.2606,0.1944
RPA,PSRI,4,0.2298,0.2186,0.2498,0.1709
RPA,PSRI,5,0.2069,0.1777,0.2199,0.1431
RPA,PSRI,6,0.1453,0.1299,0.1661,
RPA,PSRI,7,0.1756,0.1613,0.2030,
RPA,PSRI,8,0.1962,0.1752,0.2141,
RPA,PSRI,9,0.1993,0.1847,0.2079,
RPA,PSRI,10,0.2155,0.2137,0.2294,
RPA,PSRI,11,0.2148,0.1963,0.2320,
RPA,PSRI,12,0.2102,0.1921,0.2292,
RPA,CLEAR_PIXEL_COUNT,1,1.0000,0.0000,1.0000,1.0000
RPA,CLEAR_PIXEL_COUNT,2,1.0000,1.0000,2.0000,2.0000
RPA,CLEAR_PIXEL_COUNT,3,1.0000,0.7634,2.0435,1.5000
RPA,CLEAR_PIXEL_COUNT,4,1.0000,0.7500,2.0000,1.0000
RPA,CLEAR_PIXEL_COUNT,5,0.6313,0.0000,1.0000,2.0000
RPA,CLEAR_PIXEL_COUNT,6,0.5000,0.0000,1.0000,
RPA,CLEAR_PIXEL_COUNT,7,1.0000,1.0000,2.0000,
RPA,CLEAR_PIXEL_COUNT,8,0.0000,0.0000,1.0000,
RPA,CLEAR_PIXEL_COUNT,9,1.0000,1.0000,1.2500,
RPA,CLEAR_PIXEL_COUNT,10,1.0000,0.0000,1.0000,
RPA,CLEAR_PIXEL_COUNT,11,1.0000,0.7002,1.0000,
RPA,CLEAR_PIXEL_COUNT,12,1.5000,1.0000,2.0000,
