predio,band,month,historical_median,historical_p25,historical_p75,value_2026
G3,EVI,5,0.5170,0.4073,0.5238,0.3851
G3,EVI,6,0.2009,0.1782,0.2355,
G3,EVI,7,0.1586,0.1499,0.1930,
G3,EVI,8,0.1621,0.1349,0.1640,
G3,EVI,9,0.1000,0.0929,0.1046,
G3,EVI,10,0.4474,0.3147,0.5659,
G3,EVI,11,0.7378,0.7034,0.7740,
G3,EVI,12,0.7659,0.7302,0.8118,
G3,SAVI,1,0.5936,0.5833,0.5941,0.6494
G3,SAVI,2,0.5597,0.5412,0.5645,0.6082
G3,SAVI,3,0.5118,0.4829,0.5424,0.5511
G3,SAVI,4,0.5411,0.5068,0.5499,0.5134
G3,SAVI,5,0.4987,0.4134,0.5107,0.4047
G3,SAVI,6,0.2406,0.2107,0.2839,
G3,SAVI,7,0.1789,0.1706,0.2261,
G3,SAVI,8,0.1751,0.1497,0.1756,
G3,SAVI,9,0.1114,0.1035,0.1165,
G3,SAVI,10,0.4363,0.3289,0.5434,
G3,SAVI,11,0.6575,0.6260,0.6847,
G3,SAVI,12,0.6716,0.6416,0.7027,
G3,MSAVI,1,0.6260,0.6140,0.6306,0.7006
G3,MSAVI,2,0.5826,0.5578,0.5907,0.6495
G3,MSAVI,3,0.5185,0.4819,0.5598,0.5697
G3,MSAVI,4,0.5577,0.5128,0.5702,0.5221
G3,MSAVI,5,0.5006,0.4060,0.5158,0.3814
G3,MSAVI,6,0.2208,0.1904,0.2652,
G3,MSAVI,7,0.1569,0.1478,0.2064,
G3,MSAVI,8,0.1544,0.1274,0.1548,
G3,MSAVI,9,0.0908,0.0851,0.0969,
G3,MSAVI,10,0.4209,0.3009,0.5623,
G3,MSAVI,11,0.7220,0.6802,0.7609,
G3,MSAVI,12,0.7369,0.6969,0.7758,
G3,ARI,1,7.1249,6.3691,7.3070,7.6729
G3,ARI,2,8.0608,6.8561,9.2502,8.4440
G3,ARI,3,8.3900,7.8591,8.7217,8.4547
G3,ARI,4,9.9615,9.3487,10.7005,10.2163
G3,ARI,5,9.4977,7.7811,9.7651,13.3243
G3,ARI,6,9.1408,7.8409,9.7267,
G3,ARI,7,7.5829,7.4567,8.0097,
G3,ARI,8,5.7204,5.3839,6.9657,
G3,ARI,9,6.6985,6.2963,7.5892,
G3,ARI,10,6.5653,6.1799,6.8992,
G3,ARI,11,6.0403,5.7349,6.1593,
G3,ARI,12,7.0873,6.8960,7.2627,
G3,MARI,1,2.9167,2.5874,2.9973,3.4456
G3,MARI,2,3.0385,2.6937,3.2454,3.4519
G3,MARI,3,2.8725,2.5609,3.0136,3.1021
G3,MARI,4,3.3775,3.2021,3.5512,3.0577
G3,MARI,5,3.1100,2.5165,3.1459,3.2592
G3,MARI,6,2.2212,2.2193,2.5731,
G3,MARI,7,1.5425,1.4889,1.8837,
G3,MARI,8,1.1661,1.1523,1.2027,
G3,MARI,9,0.9649,0.9431,1.0143,
G3,MARI,10,1.9277,1.5718,2.1783,
G3,MARI,11,2.7856,2.5499,3.0193,
G3,MARI,12,3.2743,3.0483,3.5734,
G3,ARVI,1,0.8254,0.8136,0.8323,0.8431
G3,ARVI,2,0.8016,0.7834,0.8089,0.8338
G3,ARVI,3,0.7715,0.7440,0.8022,0.7910
G3,ARVI,4,0.8038,0.7650,0.8114,0.7505
G3,ARVI,5,0.7464,0.5879,0.7545,0.7355
G3,ARVI,6,0.3479,0.3054,0.3767,
G3,ARVI,7,0.2943,0.2886,0.3093,
G3,ARVI,8,0.2793,0.2793,0.2905,
G3,ARVI,9,0.2246,0.2110,0.2397,
G3,ARVI,10,0.7185,0.5720,0.8181,
G3,ARVI,11,0.8741,0.8562,0.8867,
G3,ARVI,12,0.8713,0.8576,0.8820,
G3,CHL_REDEDGE,1,3.1392,2.9549,3.3359,3.1317
G3,CHL_REDEDGE,2,2.7965,2.4493,3.0346,2.8839
G3,CHL_REDEDGE,3,2.3386,2.1745,2.6679,2.2788
G3,CHL_REDEDGE,4,2.1716,1.9590,2.5657,1.7419
G3,CHL_REDEDGE,5,1.5055,0.9679,1.6737,1.5063
G3,CHL_REDEDGE,6,0.3361,0.3170,0.3387,
G3,CHL_REDEDGE,7,0.3021,0.2919,0.3247,
G3,CHL_REDEDGE,8,0.2852,0.2836,0.2916,
G3,CHL_REDEDGE,9,0.2361,0.2252,0.2487,
G3,CHL_REDEDGE,10,1.4588,0.9166,2.0080,
G3,CHL_REDEDGE,11,2.8911,2.4260,3.0170,
G3,CHL_REDEDGE,12,3.4953,3.3093,3.5969,
G3,EVI2,1,0.6250,0.6125,0.6293,0.6996
G3,EVI2,2,0.5856,0.5640,0.5892,0.6427
G3,EVI2,3,0.5269,0.4953,0.5615,0.5744
G3,EVI2,4,0.5586,0.5205,0.5683,0.5321
G3,EVI2,5,0.5107,0.4312,0.5278,0.3986
G3,EVI2,6,0.2526,0.2192,0.3019,
G3,EVI2,7,0.1798,0.1706,0.2369,
G3,EVI2,8,0.1781,0.1468,0.1785,
G3,EVI2,9,0.1064,0.0992,0.1126,
G3,EVI2,10,0.4373,0.3261,0.5569,
G3,EVI2,11,0.7024,0.6617,0.7367,
G3,EVI2,12,0.7237,0.6839,0.7650,
G3,KNDVI,1,0.5900,0.5731,0.5941,0.6100
G3,KNDVI,2,0.5616,0.5448,0.5731,0.6019
G3,KNDVI,3,0.5283,0.4960,0.5629,0.5534
G3,KNDVI,4,0.5683,0.5266,0.5793,0.5124
G3,KNDVI,5,0.5124,0.3499,0.5188,0.4824
G3,KNDVI,6,0.1143,0.0945,0.1470,
G3,KNDVI,7,0.0848,0.0814,0.1011,
G3,KNDVI,8,0.0739,0.0738,0.0774,
G3,KNDVI,9,0.0503,0.0442,0.0530,
G3,KNDVI,10,0.4778,0.3203,0.5852,
G3,KNDVI,11,0.6426,0.6255,0.6559,
G3,KNDVI,12,0.6405,0.6270,0.6509,
G3,MCARI,1,0.1292,0.1248,0.1536,0.1837
G3,MCARI,2,0.1388,0.1157,0.1466,0.1579
G3,MCARI,3,0.1226,0.1061,0.1244,0.1661
G3,MCARI,4,0.1646,0.1325,0.1726,0.1608
G3,MCARI,5,0.1355,0.1097,0.1570,0.1165
G3,MCARI,6,0.0300,0.0196,0.0430,
G3,MCARI,7,0.0154,0.0141,0.0166,
G3,MCARI,8,0.0122,0.0115,0.0130,
G3,MCARI,9,0.0054,0.0040,0.0079,
G3,MCARI,10,0.1459,0.0866,0.2323,
G3,MCARI,11,0.3415,0.2749,0.4104,
G3,MCARI,12,0.2312,0.1793,0.2908,
G3,MSI,1,0.4326,0.4287,0.4422,0.4106
G3,MSI,2,0.4594,0.4504,0.4791,0.4304
G3,MSI,3,0.4882,0.4623,0.5025,0.4679
G3,MSI,4,0.4358,0.4161,0.4706,0.4606
G3,MSI,5,0.4539,0.4379,0.5529,0.4771
G3,MSI,6,0.8067,0.7266,0.8538,
G3,MSI,7,1.0436,1.0093,1.1684,
G3,MSI,8,1.2577,1.2443,1.2751,
G3,MSI,9,1.2844,1.2615,1.2922,
G3,MSI,10,0.5927,0.4910,0.7886,
G3,MSI,11,0.4035,0.3924,0.4344,
G3,MSI,12,0.3875,0.3797,0.4025,
G3,NDMISTRESS,1,0.4028,0.3970,0.4139,0.4189
G3,NDMISTRESS,2,0.3797,0.3588,0.3934,0.3999
G3,NDMISTRESS,3,0.3602,0.3454,0.3801,0.3707
G3,NDMISTRESS,4,0.3910,0.3633,0.4183,0.3713
G3,NDMISTRESS,5,0.3790,0.2988,0.3902,0.3788
G3,NDMISTRESS,6,0.1375,0.0972,0.1764,
G3,NDMISTRESS,7,-0.0041,-0.0586,0.0039,
G3,NDMISTRESS,8,-0.0921,-0.0939,-0.0730,
G3,NDMISTRESS,9,-0.1012,-0.1025,-0.0974,
G3,NDMISTRESS,10,0.2552,0.1318,0.3358,
G3,NDMISTRESS,11,0.4228,0.3890,0.4320,
G3,NDMISTRESS,12,0.4401,0.4236,0.4482,
G3,NDII,1,0.3989,0.3896,0.4037,0.4197
G3,NDII,2,0.3736,0.3550,0.3832,0.4004
G3,NDII,3,0.3473,0.3335,0.3706,0.3642
G3,NDII,4,0.3953,0.3638,0.4149,0.3709
G3,NDII,5,0.3778,0.2951,0.3936,0.3557
G3,NDII,6,0.1084,0.0801,0.1602,
G3,NDII,7,-0.0212,-0.0767,-0.0033,
G3,NDII,8,-0.1124,-0.1191,-0.1074,
G3,NDII,9,-0.1235,-0.1264,-0.1148,
G3,NDII,10,0.2578,0.1219,0.3431,
G3,NDII,11,0.4269,0.3971,0.4377,
G3,NDII,12,0.4431,0.4281,0.4512,
G3,NDCI,1,0.4335,0.4049,0.4518,0.4790
G3,NDCI,2,0.4312,0.4014,0.4362,0.4708
G3,NDCI,3,0.3945,0.3772,0.4187,0.4462
G3,NDCI,4,0.4537,0.4367,0.4760,0.4354
G3,NDCI,5,0.4220,0.3187,0.4314,0.4171
G3,NDCI,6,0.1388,0.1156,0.1626,
G3,NDCI,7,0.1029,0.0990,0.1065,
G3,NDCI,8,0.0931,0.0847,0.0945,
G3,NDCI,9,0.0716,0.0640,0.0808,
G3,NDCI,10,0.4210,0.3022,0.5223,
G3,NDCI,11,0.5999,0.5698,0.6211,
G3,NDCI,12,0.5371,0.4977,0.5730,
G3,PSSRB1,1,11.7308,10.5082,12.4303,13.0076
G3,PSSRB1,2,9.9832,8.9186,10.5295,12.1899
G3,PSSRB1,3,8.2274,7.0660,9.9025,9.0784
G3,PSSRB1,4,9.8726,8.4135,10.4913,7.9631
G3,PSSRB1,5,7.4551,5.0026,7.6247,6.4880
G3,PSSRB1,6,2.0243,1.8905,2.2520,
G3,PSSRB1,7,1.8233,1.7989,1.9349,
G3,PSSRB1,8,1.7465,1.7458,1.7710,
G3,PSSRB1,9,1.5773,1.5294,1.5985,
G3,PSSRB1,10,6.4545,3.8783,10.9851,
G3,PSSRB1,11,17.1297,15.9275,20.1123,
G3,PSSRB1,12,16.6328,15.0219,18.5494,
G3,SIPI1,1,1.0330,1.0306,1.0369,1.0177
G3,SIPI1,2,1.0492,1.0423,1.0559,1.0388
G3,SIPI1,3,1.0681,1.0583,1.0763,1.0628
G3,SIPI1,4,1.0739,1.0616,1.0925,1.0849
G3,SIPI1,5,1.1351,1.1186,1.3319,1.1192
G3,SIPI1,6,1.7651,1.6584,1.8858,
G3,SIPI1,7,1.8203,1.8194,1.8212,
G3,SIPI1,8,1.8524,1.7895,1.8622,
G3,SIPI1,9,2.0340,2.0034,2.1260,
G3,SIPI1,10,1.0823,1.0509,1.2248,
G3,SIPI1,11,1.0168,1.0134,1.0227,
G3,SIPI1,12,1.0181,1.0125,1.0219,
G3,LAI,1,2.6576,2.6169,2.7479,3.0356
G3,LAI,2,2.4037,2.1614,2.5400,2.5622
G3,LAI,3,2.0792,1.9057,2.3123,2.1543
G3,LAI,4,2.2205,1.8775,2.3367,1.8799
G3,LAI,5,1.9132,1.3624,1.9227,1.6696
G3,LAI,6,0.5843,0.4820,0.7063,
G3,LAI,7,0.3074,0.2858,0.3955,
G3,LAI,8,0.2702,0.1965,0.2951,
G3,LAI,9,0.0740,0.0298,0.0953,
G3,LAI,10,1.2640,0.8254,1.7220,
G3,LAI,11,2.6791,2.2904,2.9091,
G3,LAI,12,3.1807,2.9014,3.5187,
G3,LEAF_CHL,1,165.7122,154.9495,174.6828,183.5949
G3,LEAF_CHL,2,141.8232,125.0970,157.2748,150.6615
G3,LEAF_CHL,3,112.6566,103.5871,132.1093,114.7228
G3,LEAF_CHL,4,108.7212,93.5300,127.5695,86.4244
G3,LEAF_CHL,5,77.5287,50.5323,83.1924,69.8074
G3,LEAF_CHL,6,20.4723,18.9735,21.8116,
G3,LEAF_CHL,7,16.4324,15.9537,18.7415,
G3,LEAF_CHL,8,15.2118,14.4777,15.5124,
G3,LEAF_CHL,9,10.8942,9.5643,11.3801,
G3,LEAF_CHL,10,55.4471,37.0306,82.0906,
G3,LEAF_CHL,11,139.0643,123.0527,161.9295,
G3,LEAF_CHL,12,192.2692,182.1916,217.3023,
G3,CANOPY_CHL,1,193.5683,191.9010,206.0186,228.4023
G3,CANOPY_CHL,2,203.6883,193.3935,207.4441,213.8157
G3,CANOPY_CHL,3,207.5672,193.2361,212.8046,225.4371
G3,CANOPY_CHL,4,216.1777,181.9337,222.9949,175.6817
G3,CANOPY_CHL,5,153.4302,86.2942,165.4025,119.5902
G3,CANOPY_CHL,6,12.8127,9.1778,14.5111,
G3,CANOPY_CHL,7,5.0676,4.2255,7.4488,
G3,CANOPY_CHL,8,4.2373,3.0025,4.5082,
G3,CANOPY_CHL,9,0.7867,0.4763,1.1280,
G3,CANOPY_CHL,10,71.9120,32.5942,145.3641,
G3,CANOPY_CHL,11,199.8104,188.7645,215.7036,
G3,CANOPY_CHL,12,200.0999,187.7558,200.6361,
G3,FAPAR,1,0.7807,0.7760,0.7903,0.8311
G3,FAPAR,2,0.7488,0.7203,0.7604,0.7817
G3,FAPAR,3,0.7023,0.6733,0.7358,0.7251
G3,FAPAR,4,0.7226,0.6688,0.7383,0.6747
G3,FAPAR,5,0.6764,0.5607,0.6798,0.6096
G3,FAPAR,6,0.3626,0.2797,0.3925,
G3,FAPAR,7,0.1447,0.1337,0.2079,
G3,FAPAR,8,0.1101,0.1067,0.1224,
G3,FAPAR,9,0.0818,0.0699,0.0829,
G3,FAPAR,10,0.5439,0.4020,0.6542,
G3,FAPAR,11,0.8078,0.7583,0.8277,
G3,FAPAR,12,0.8412,0.8174,0.8661,
G3,FCOVER,1,0.7240,0.7167,0.7368,0.8028
G3,FCOVER,2,0.6739,0.6374,0.6858,0.7280
G3,FCOVER,3,0.6098,0.5705,0.6511,0.6545
G3,FCOVER,4,0.6375,0.5786,0.6577,0.5959
G3,FCOVER,5,0.5808,0.4501,0.5978,0.4716
G3,FCOVER,6,0.1794,0.1354,0.2590,
G3,FCOVER,7,0.0829,0.0742,0.0980,
G3,FCOVER,8,0.0680,0.0596,0.0686,
G3,FCOVER,9,0.0577,0.0557,0.0592,
G3,FCOVER,10,0.4544,0.3121,0.5935,
G3,FCOVER,11,0.7817,0.7169,0.8061,
G3,FCOVER,12,0.8151,0.7720,0.8575,
G3,PSRI,1,0.0295,0.0284,0.0386,0.0217
G3,PSRI,2,0.0452,0.0423,0.0554,0.0434
G3,PSRI,3,0.0600,0.0530,0.0675,0.0580
G3,PSRI,4,0.0639,0.0505,0.0849,0.0805
G3,PSRI,5,0.1080,0.0939,0.2201,0.1300
G3,PSRI,6,0.4699,0.4354,0.4748,
G3,PSRI,7,0.4415,0.4281,0.4735,
G3,PSRI,8,0.3961,0.3790,0.3988,
G3,PSRI,9,0.4046,0.3991,0.4110,
G3,PSRI,10,0.0802,0.0581,0.1759,
G3,PSRI,11,0.0238,0.0167,0.0286,
G3,PSRI,12,0.0220,0.0173,0.0251,
G3,CLEAR_PIXEL_COUNT,1,1.0000,1.0000,2.0000,1.0000
G3,CLEAR_PIXEL_COUNT,2,1.0000,1.0000,1.0000,2.0000
G3,CLEAR_PIXEL_COUNT,3,1.0000,1.0000,2.0000,1.5000
G3,CLEAR_PIXEL_COUNT,4,1.2816,0.7500,2.0000,1.0000
G3,CLEAR_PIXEL_COUNT,5,0.0000,0.0000,0.7500,0.1877
G3,CLEAR_PIXEL_COUNT,6,1.0000,0.0000,1.0000,
G3,CLEAR_PIXEL_COUNT,7,1.0000,1.0000,2.0000,
G3,CLEAR_PIXEL_COUNT,8,1.0000,0.0000,1.0000,
G3,CLEAR_PIXEL_COUNT,9,1.0000,1.0000,2.0000,
G3,CLEAR_PIXEL_COUNT,10,1.0000,1.0000,1.0000,
G3,CLEAR_PIXEL_COUNT,11,1.5000,1.0000,2.0000,
G3,CLEAR_PIXEL_COUNT,12,2.0000,1.0000,2.0000,
