predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
A_BRITO_RPA,REDEDGE_POSITION,25,724.3786,724.3786,724.3786,
A_BRITO_RPA,REDEDGE_POSITION,26,721.9719,721.3514,722.5923,723.5228
A_BRITO_RPA,REDEDGE_POSITION,27,722.1053,722.0300,722.1806,720.7263
A_BRITO_RPA,REDEDGE_POSITION,28,722.0721,721.1742,722.9699,722.0899
A_BRITO_RPA,REDEDGE_POSITION,29,721.3764,721.1217,721.6311,
A_BRITO_RPA,REDEDGE_POSITION,30,722.4821,722.4821,722.4821,
A_BRITO_RPA,REDEDGE_POSITION,31,,,,
A_BRITO_RPA,REDEDGE_POSITION,32,721.7019,720.8798,722.5240,
A_BRITO_RPA,REDEDGE_POSITION,33,,,,
A_BRITO_RPA,REDEDGE_POSITION,34,720.9064,720.9064,720.9064,
A_BRITO_RPA,REDEDGE_POSITION,35,720.0461,720.0461,720.0461,
A_BRITO_RPA,REDEDGE_POSITION,36,720.3890,720.0909,720.6870,
A_BRITO_RPA,REDEDGE_POSITION,37,720.5328,720.2140,720.8516,
A_BRITO_RPA,REDEDGE_POSITION,38,722.2981,722.2981,722.2981,
A_BRITO_RPA,REDEDGE_POSITION,39,719.5401,719.3264,719.7538,
A_BRITO_RPA,REDEDGE_POSITION,40,720.0026,720.0026,720.0026,
A_BRITO_RPA,REDEDGE_POSITION,41,719.4944,719.4944,719.4944,
A_BRITO_RPA,REDEDGE_POSITION,42,,,,
A_BRITO_RPA,REDEDGE_POSITION,43,717.8086,717.6212,717.9961,
A_BRITO_RPA,REDEDGE_POSITION,44,718.4121,718.3463,718.4780,
A_BRITO_RPA,REDEDGE_POSITION,45,718.7384,718.7384,718.7384,
A_BRITO_RPA,REDEDGE_POSITION,46,717.9607,717.3463,718.5751,
A_BRITO_RPA,REDEDGE_POSITION,47,719.7815,719.1743,720.3887,
A_BRITO_RPA,REDEDGE_POSITION,48,718.8374,718.8374,718.8374,
A_BRITO_RPA,REDEDGE_POSITION,49,720.2144,720.1913,720.2376,
A_BRITO_RPA,REDEDGE_POSITION,50,722.4230,721.9119,722.9342,
A_BRITO_RPA,REDEDGE_POSITION,51,721.8363,720.9360,722.7367,
A_BRITO_RPA,REDEDGE_POSITION,52,722.0313,721.6724,722.3902,
A_BRITO_RPA,MCARI,1,0.0649,0.0649,0.0649,
A_BRITO_RPA,MCARI,2,0.0601,0.0601,0.0601,0.0710
A_BRITO_RPA,MCARI,3,0.0608,0.0581,0.0635,0.0702
A_BRITO_RPA,MCARI,4,0.0531,0.0531,0.0531,0.0829
A_BRITO_RPA,MCARI,5,0.0569,0.0542,0.0597,0.0654
A_BRITO_RPA,MCARI,6,0.0573,0.0513,0.0633,0.0677
A_BRITO_RPA,MCARI,7,0.0556,0.0515,0.0597,0.0818
A_BRITO_RPA,MCARI,8,0.0598,0.0598,0.0598,0.0661
A_BRITO_RPA,MCARI,9,0.0583,0.0548,0.0618,0.0604
A_BRITO_RPA,MCARI,10,0.0560,0.0541,0.0580,0.0696
A_BRITO_RPA,MCARI,11,0.0491,0.0409,0.0573,0.0710
A_BRITO_RPA,MCARI,12,0.0588,0.0579,0.0596,0.0616
A_BRITO_RPA,MCARI,13,0.0452,0.0452,0.0452,0.0663
A_BRITO_RPA,MCARI,14,0.0618,0.0608,0.0628,0.0772
A_BRITO_RPA,MCARI,15,0.0670,0.0670,0.0670,0.0653
A_BRITO_RPA,MCARI,16,0.0623,0.0623,0.0623,0.0423
A_BRITO_RPA,MCARI,17,0.0610,0.0572,0.0648,0.0815
A_BRITO_RPA,MCARI,18,0.0502,0.0502,0.0502,0.0699
A_BRITO_RPA,MCARI,19,0.0649,0.0649,0.0649,0.0596
A_BRITO_RPA,MCARI,20,0.0540,0.0487,0.0594,0.0764
A_BRITO_RPA,MCARI,21,,,,0.0838
A_BRITO_RPA,MCARI,22,0.0610,0.0546,0.0673,
