predio,band,month,historical_median,historical_p25,historical_p75,value_2026
R_PORFIRI,EVI2,8,0.0124,0.0107,0.0133,
R_PORFIRI,EVI2,9,0.0117,0.0105,0.0121,
R_PORFIRI,EVI2,10,0.0201,0.0172,0.0243,
R_PORFIRI,EVI2,11,0.0411,0.0383,0.0463,
R_PORFIRI,EVI2,12,0.0549,0.0460,0.0665,
R_PORFIRI,KNDVI,1,0.0412,0.0228,0.0448,0.0636
R_PORFIRI,KNDVI,2,0.0391,0.0284,0.0483,0.0649
R_PORFIRI,KNDVI,3,0.0351,0.0308,0.0458,0.0608
R_PORFIRI,KNDVI,4,0.0435,0.0346,0.0506,0.0573
R_PORFIRI,KNDVI,5,0.0341,0.0261,0.0471,0.0423
R_PORFIRI,KNDVI,6,0.0186,0.0102,0.0290,
R_PORFIRI,KNDVI,7,0.0082,0.0060,0.0109,
R_PORFIRI,KNDVI,8,0.0065,0.0054,0.0077,
R_PORFIRI,KNDVI,9,0.0044,0.0038,0.0049,
R_PORFIRI,KNDVI,10,0.0129,0.0091,0.0174,
R_PORFIRI,KNDVI,11,0.0363,0.0320,0.0421,
R_PORFIRI,KNDVI,12,0.0485,0.0385,0.0592,
R_PORFIRI,MCARI,1,0.0106,0.0066,0.0116,0.0282
R_PORFIRI,MCARI,2,0.0068,0.0055,0.0139,0.0247
R_PORFIRI,MCARI,3,0.0067,0.0049,0.0092,0.0193
R_PORFIRI,MCARI,4,0.0084,0.0064,0.0129,0.0167
R_PORFIRI,MCARI,5,0.0094,0.0047,0.0117,0.0107
R_PORFIRI,MCARI,6,0.0049,0.0018,0.0066,
R_PORFIRI,MCARI,7,0.0013,0.0012,0.0018,
R_PORFIRI,MCARI,8,0.0009,0.0008,0.0011,
R_PORFIRI,MCARI,9,0.0007,0.0007,0.0009,
R_PORFIRI,MCARI,10,0.0033,0.0023,0.0042,
R_PORFIRI,MCARI,11,0.0129,0.0089,0.0152,
R_PORFIRI,MCARI,12,0.0174,0.0141,0.0278,
R_PORFIRI,MSI,1,0.0657,0.0615,0.0913,0.0405
R_PORFIRI,MSI,2,0.0666,0.0552,0.0806,0.0387
R_PORFIRI,MSI,3,0.0667,0.0565,0.0757,0.0416
R_PORFIRI,MSI,4,0.0616,0.0517,0.0721,0.0422
R_PORFIRI,MSI,5,0.0604,0.0538,0.0725,0.0564
R_PORFIRI,MSI,6,0.0839,0.0665,0.1094,
R_PORFIRI,MSI,7,0.1189,0.1142,0.1315,
R_PORFIRI,MSI,8,0.1391,0.1349,0.1459,
R_PORFIRI,MSI,9,0.1425,0.1328,0.1476,
R_PORFIRI,MSI,10,0.1087,0.1006,0.1254,
R_PORFIRI,MSI,11,0.0760,0.0671,0.0797,
R_PORFIRI,MSI,12,0.0599,0.0457,0.0696,
R_PORFIRI,NDMISTRESS,1,0.0257,0.0100,0.0282,0.0430
R_PORFIRI,NDMISTRESS,2,0.0240,0.0155,0.0314,0.0446
R_PORFIRI,NDMISTRESS,3,0.0234,0.0175,0.0304,0.0422
R_PORFIRI,NDMISTRESS,4,0.0265,0.0199,0.0334,0.0416
R_PORFIRI,NDMISTRESS,5,0.0260,0.0196,0.0316,0.0303
R_PORFIRI,NDMISTRESS,6,0.0138,-0.0013,0.0230,
R_PORFIRI,NDMISTRESS,7,-0.0085,-0.0112,-0.0042,
R_PORFIRI,NDMISTRESS,8,-0.0137,-0.0152,-0.0120,
R_PORFIRI,NDMISTRESS,9,-0.0148,-0.0168,-0.0127,
R_PORFIRI,NDMISTRESS,10,-0.0017,-0.0091,0.0012,
R_PORFIRI,NDMISTRESS,11,0.0184,0.0143,0.0222,
R_PORFIRI,NDMISTRESS,12,0.0297,0.0236,0.0387,
R_PORFIRI,NDII,1,0.0245,0.0080,0.0268,0.0427
R_PORFIRI,NDII,2,0.0225,0.0133,0.0300,0.0446
R_PORFIRI,NDII,3,0.0215,0.0157,0.0287,0.0415
R_PORFIRI,NDII,4,0.0256,0.0183,0.0326,0.0410
R_PORFIRI,NDII,5,0.0252,0.0173,0.0308,0.0290
R_PORFIRI,NDII,6,0.0095,-0.0040,0.0207,
R_PORFIRI,NDII,7,-0.0084,-0.0133,-0.0058,
R_PORFIRI,NDII,8,-0.0161,-0.0184,-0.0146,
R_PORFIRI,NDII,9,-0.0173,-0.0190,-0.0139,
R_PORFIRI,NDII,10,-0.0035,-0.0110,0.0004,
R_PORFIRI,NDII,11,0.0173,0.0134,0.0210,
R_PORFIRI,NDII,12,0.0282,0.0223,0.0382,
R_PORFIRI,NDCI,1,0.0335,0.0205,0.0344,0.0573
R_PORFIRI,NDCI,2,0.0286,0.0215,0.0400,0.0567
R_PORFIRI,NDCI,3,0.0269,0.0217,0.0320,0.0498
R_PORFIRI,NDCI,4,0.0320,0.0265,0.0403,0.0479
R_PORFIRI,NDCI,5,0.0320,0.0214,0.0355,0.0340
R_PORFIRI,NDCI,6,0.0212,0.0124,0.0276,
R_PORFIRI,NDCI,7,0.0101,0.0087,0.0114,
R_PORFIRI,NDCI,8,0.0083,0.0081,0.0084,
R_PORFIRI,NDCI,9,0.0063,0.0060,0.0065,
R_PORFIRI,NDCI,10,0.0139,0.0111,0.0157,
