predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
G1,MSAVI,16,0.5347,0.5347,0.5347,
G1,MSAVI,17,0.4485,0.4242,0.4727,0.3054
G1,MSAVI,18,0.3955,0.3955,0.3955,0.4426
G1,MSAVI,19,,,,
G1,MSAVI,20,0.4006,0.4006,0.4006,
G1,MSAVI,21,,,,
G1,MSAVI,22,0.2781,0.2781,0.2781,
G1,MSAVI,23,0.2357,0.2357,0.2357,
G1,MSAVI,24,0.1356,0.1356,0.1356,
G1,MSAVI,25,0.1852,0.1852,0.1852,
G1,MSAVI,26,0.1304,0.1237,0.1371,
G1,MSAVI,27,0.1291,0.1254,0.1328,
G1,MSAVI,28,0.1330,0.1284,0.1375,
G1,MSAVI,29,0.1313,0.1280,0.1345,
G1,MSAVI,30,0.1109,0.1109,0.1109,
G1,MSAVI,31,,,,
G1,MSAVI,32,0.1350,0.1332,0.1368,
G1,MSAVI,33,0.1297,0.1297,0.1297,
G1,MSAVI,34,0.0696,0.0696,0.0696,
G1,MSAVI,35,0.1479,0.1479,0.1479,
G1,MSAVI,36,0.0816,0.0768,0.0864,
G1,MSAVI,37,0.0811,0.0778,0.0845,
G1,MSAVI,38,0.0773,0.0773,0.0773,
G1,MSAVI,39,0.0819,0.0805,0.0834,
G1,MSAVI,40,0.1158,0.1158,0.1158,
G1,MSAVI,41,0.0911,0.0911,0.0911,
G1,MSAVI,42,0.1993,0.1578,0.2407,
G1,MSAVI,43,0.2899,0.2696,0.3101,
G1,MSAVI,44,0.3409,0.3113,0.3706,
G1,MSAVI,45,0.4204,0.3841,0.4567,
G1,MSAVI,46,0.4999,0.4818,0.5180,
G1,MSAVI,47,0.5444,0.5273,0.5615,
G1,MSAVI,48,0.6017,0.5954,0.6079,
G1,MSAVI,49,0.6137,0.6081,0.6194,
G1,MSAVI,50,0.6370,0.6306,0.6435,
G1,MSAVI,51,0.6326,0.6207,0.6444,
G1,MSAVI,52,0.6337,0.6245,0.6430,
G1,ARI,1,7.2491,7.0515,7.4467,9.0320
G1,ARI,2,7.0346,6.4681,7.6011,7.8625
G1,ARI,3,7.6591,7.6044,7.7137,7.1787
G1,ARI,4,7.1453,7.1035,7.1871,7.2958
G1,ARI,5,7.9141,7.7527,8.0756,8.2139
G1,ARI,6,7.9592,7.5326,8.3858,8.5801
G1,ARI,7,8.7590,8.6754,8.8425,10.0167
G1,ARI,8,7.2228,7.2228,7.2228,8.7186
G1,ARI,9,9.1467,8.8954,9.3981,8.7492
G1,ARI,10,9.2302,9.0190,9.4415,9.1882
G1,ARI,11,9.4529,8.5860,10.3197,9.0755
G1,ARI,12,8.8463,8.2524,9.4403,9.1364
G1,ARI,13,8.9144,8.8934,8.9355,9.5039
G1,ARI,14,8.8990,8.6346,9.1634,11.0005
G1,ARI,15,11.0618,11.0618,11.0618,10.0473
G1,ARI,16,13.9036,13.9036,13.9036,
G1,ARI,17,11.0333,10.3730,11.6936,8.8573
G1,ARI,18,11.2565,11.2565,11.2565,12.7961
G1,ARI,19,,,,
G1,ARI,20,11.3805,11.3805,11.3805,
G1,ARI,21,,,,
G1,ARI,22,11.7407,11.7407,11.7407,
G1,ARI,23,14.2813,14.2813,14.2813,
G1,ARI,24,13.2360,13.2360,13.2360,
G1,ARI,25,15.7720,15.7720,15.7720,
G1,ARI,26,12.2435,11.7681,12.7188,
G1,ARI,27,11.1954,11.1444,11.2464,
G1,ARI,28,10.3847,9.8830,10.8865,
G1,ARI,29,9.2141,8.3125,10.1158,
G1,ARI,30,2.0541,2.0541,2.0541,
G1,ARI,31,,,,
G1,ARI,32,9.3080,9.1722,9.4439,
G1,ARI,33,6.1628,6.1628,6.1628,
G1,ARI,34,10.7295,10.7295,10.7295,
G1,ARI,35,8.3628,8.3628,8.3628,
G1,ARI,36,9.7341,9.3143,10.1538,
G1,ARI,37,8.3888,8.3496,8.4280,
