predio,band,month,historical_median,historical_p25,historical_p75,value_2026
E_SAZO,EVI2,8,0.0154,0.0153,0.0163,
E_SAZO,EVI2,9,0.0094,0.0090,0.0103,
E_SAZO,EVI2,10,0.0288,0.0136,0.0315,
E_SAZO,EVI2,11,0.0518,0.0486,0.0566,
E_SAZO,EVI2,12,0.0606,0.0600,0.0624,
E_SAZO,KNDVI,1,0.0541,0.0511,0.0556,0.0570
E_SAZO,KNDVI,2,0.0521,0.0513,0.0530,0.0554
E_SAZO,KNDVI,3,0.0505,0.0462,0.0531,0.0519
E_SAZO,KNDVI,4,0.0509,0.0453,0.0546,0.0495
E_SAZO,KNDVI,5,0.0419,0.0337,0.0430,0.0231
E_SAZO,KNDVI,6,0.0105,0.0098,0.0145,
E_SAZO,KNDVI,7,0.0095,0.0089,0.0098,
E_SAZO,KNDVI,8,0.0105,0.0099,0.0123,
E_SAZO,KNDVI,9,0.0050,0.0047,0.0057,
E_SAZO,KNDVI,10,0.0272,0.0083,0.0333,
E_SAZO,KNDVI,11,0.0529,0.0501,0.0565,
E_SAZO,KNDVI,12,0.0583,0.0578,0.0594,
E_SAZO,MCARI,1,0.0137,0.0110,0.0154,0.0182
E_SAZO,MCARI,2,0.0113,0.0103,0.0154,0.0137
E_SAZO,MCARI,3,0.0096,0.0091,0.0115,0.0128
E_SAZO,MCARI,4,0.0127,0.0115,0.0137,0.0121
E_SAZO,MCARI,5,0.0103,0.0092,0.0115,0.0068
E_SAZO,MCARI,6,0.0016,0.0013,0.0025,
E_SAZO,MCARI,7,0.0011,0.0010,0.0012,
E_SAZO,MCARI,8,0.0017,0.0013,0.0018,
E_SAZO,MCARI,9,0.0005,0.0004,0.0009,
E_SAZO,MCARI,10,0.0060,0.0020,0.0076,
E_SAZO,MCARI,11,0.0166,0.0160,0.0195,
E_SAZO,MCARI,12,0.0199,0.0179,0.0222,
E_SAZO,MSI,1,0.0490,0.0481,0.0515,0.0467
E_SAZO,MSI,2,0.0502,0.0495,0.0516,0.0483
E_SAZO,MSI,3,0.0520,0.0498,0.0546,0.0509
E_SAZO,MSI,4,0.0512,0.0471,0.0553,0.0531
E_SAZO,MSI,5,0.0579,0.0565,0.0675,0.0802
E_SAZO,MSI,6,0.1136,0.0896,0.1200,
E_SAZO,MSI,7,0.1373,0.1333,0.1399,
E_SAZO,MSI,8,0.1392,0.1337,0.1444,
E_SAZO,MSI,9,0.1379,0.1355,0.1393,
E_SAZO,MSI,10,0.0823,0.0714,0.1198,
E_SAZO,MSI,11,0.0513,0.0493,0.0562,
E_SAZO,MSI,12,0.0460,0.0456,0.0467,
E_SAZO,NDMISTRESS,1,0.0359,0.0335,0.0365,0.0375
E_SAZO,NDMISTRESS,2,0.0344,0.0338,0.0351,0.0357
E_SAZO,NDMISTRESS,3,0.0335,0.0313,0.0351,0.0339
E_SAZO,NDMISTRESS,4,0.0328,0.0303,0.0371,0.0317
E_SAZO,NDMISTRESS,5,0.0278,0.0213,0.0286,0.0133
E_SAZO,NDMISTRESS,6,-0.0018,-0.0058,0.0081,
E_SAZO,NDMISTRESS,7,-0.0131,-0.0137,-0.0112,
E_SAZO,NDMISTRESS,8,-0.0114,-0.0147,-0.0112,
E_SAZO,NDMISTRESS,9,-0.0133,-0.0139,-0.0126,
E_SAZO,NDMISTRESS,10,0.0110,-0.0065,0.0178,
E_SAZO,NDMISTRESS,11,0.0330,0.0289,0.0344,
E_SAZO,NDMISTRESS,12,0.0376,0.0373,0.0379,
E_SAZO,NDII,1,0.0344,0.0322,0.0352,0.0365
E_SAZO,NDII,2,0.0333,0.0321,0.0340,0.0351
E_SAZO,NDII,3,0.0318,0.0295,0.0337,0.0327
E_SAZO,NDII,4,0.0324,0.0292,0.0361,0.0308
E_SAZO,NDII,5,0.0268,0.0199,0.0279,0.0113
E_SAZO,NDII,6,-0.0062,-0.0090,0.0057,
E_SAZO,NDII,7,-0.0156,-0.0166,-0.0142,
E_SAZO,NDII,8,-0.0158,-0.0181,-0.0139,
E_SAZO,NDII,9,-0.0158,-0.0163,-0.0149,
E_SAZO,NDII,10,0.0099,-0.0089,0.0169,
E_SAZO,NDII,11,0.0324,0.0283,0.0343,
E_SAZO,NDII,12,0.0371,0.0365,0.0376,
