predio,band,month,historical_median,historical_p25,historical_p75,value_2026
NOG,SIPI1,2,1.1813,1.1621,1.1981,1.1736
NOG,SIPI1,3,1.1762,1.1727,1.1884,1.2001
NOG,SIPI1,4,1.1776,1.1678,1.1904,1.2281
NOG,SIPI1,5,1.3425,1.2742,1.3706,1.1906
NOG,SIPI1,6,1.3500,1.3356,1.3692,
NOG,SIPI1,7,1.3625,1.3390,1.3730,
NOG,SIPI1,8,1.2672,1.1584,1.3468,
NOG,SIPI1,9,1.2686,1.1928,1.3206,
NOG,SIPI1,10,1.1708,1.1519,1.2093,
NOG,SIPI1,11,1.1397,1.1358,1.1482,
NOG,SIPI1,12,1.1428,1.1349,1.1545,
NOG,LAI,1,1.4318,1.3020,1.4617,1.4059
NOG,LAI,2,1.2893,1.2464,1.3391,1.3610
NOG,LAI,3,1.2253,1.1988,1.2388,1.2381
NOG,LAI,4,1.2883,1.2547,1.3447,1.0824
NOG,LAI,5,0.8615,0.7235,1.0083,0.9823
NOG,LAI,6,0.5358,0.5250,0.6011,
NOG,LAI,7,0.5413,0.5327,0.5509,
NOG,LAI,8,0.7283,0.5621,0.7761,
NOG,LAI,9,0.7869,0.6376,0.9098,
NOG,LAI,10,1.4465,0.9864,1.5363,
NOG,LAI,11,1.6031,1.5542,1.6750,
NOG,LAI,12,1.5624,1.5048,1.6054,
NOG,LEAF_CHL,1,70.8673,64.7399,75.7299,73.5319
NOG,LEAF_CHL,2,62.1995,58.3555,64.6274,67.3238
NOG,LEAF_CHL,3,56.8341,55.7928,57.4634,56.3415
NOG,LEAF_CHL,4,59.6174,58.6928,65.3740,47.3155
NOG,LEAF_CHL,5,38.4268,33.4957,44.9462,44.7768
NOG,LEAF_CHL,6,29.8701,29.6768,30.7944,
NOG,LEAF_CHL,7,29.1487,29.0250,30.2700,
NOG,LEAF_CHL,8,37.1704,30.7976,37.4380,
NOG,LEAF_CHL,9,37.6243,32.9539,43.1582,
NOG,LEAF_CHL,10,75.9273,46.9338,83.1147,
NOG,LEAF_CHL,11,87.4605,84.6567,91.2166,
NOG,LEAF_CHL,12,83.9565,80.5161,88.2390,
NOG,CANOPY_CHL,1,109.2415,94.4964,116.4006,113.6633
NOG,CANOPY_CHL,2,86.0048,79.9049,91.4161,101.2522
NOG,CANOPY_CHL,3,73.5700,71.3500,75.6118,77.3456
NOG,CANOPY_CHL,4,80.6006,78.8827,93.5002,56.2400
NOG,CANOPY_CHL,5,35.2154,27.2700,48.3616,44.9887
NOG,CANOPY_CHL,6,18.4745,17.5395,20.5550,
NOG,CANOPY_CHL,7,17.2183,17.0405,18.9102,
NOG,CANOPY_CHL,8,29.1237,20.3528,30.0598,
NOG,CANOPY_CHL,9,33.3456,24.3708,41.5667,
NOG,CANOPY_CHL,10,119.2027,49.9021,131.4389,
NOG,CANOPY_CHL,11,136.5845,129.0881,143.1901,
NOG,CANOPY_CHL,12,128.2976,120.6317,141.1588,
NOG,FAPAR,1,0.5763,0.5449,0.5873,0.5750
NOG,FAPAR,2,0.5465,0.5263,0.5553,0.5567
NOG,FAPAR,3,0.5086,0.4991,0.5132,0.5125
NOG,FAPAR,4,0.5226,0.5083,0.5287,0.4610
NOG,FAPAR,5,0.3994,0.3462,0.4438,0.4990
NOG,FAPAR,6,0.2730,0.2717,0.3024,
NOG,FAPAR,7,0.2803,0.2778,0.2835,
NOG,FAPAR,8,0.3544,0.2898,0.3764,
NOG,FAPAR,9,0.3781,0.3190,0.4255,
NOG,FAPAR,10,0.5784,0.4684,0.5963,
NOG,FAPAR,11,0.6121,0.6037,0.6306,
NOG,FAPAR,12,0.6099,0.5984,0.6156,
NOG,FCOVER,1,0.4598,0.4277,0.4676,0.4710
NOG,FCOVER,2,0.4237,0.4026,0.4330,0.4412
NOG,FCOVER,3,0.3767,0.3704,0.3831,0.3931
NOG,FCOVER,4,0.3836,0.3809,0.3942,0.3457
NOG,FCOVER,5,0.2861,0.2466,0.3238,0.4126
NOG,FCOVER,6,0.1911,0.1887,0.2077,
NOG,FCOVER,7,0.1924,0.1910,0.1981,
NOG,FCOVER,8,0.2537,0.2064,0.2818,
NOG,FCOVER,9,0.2855,0.2301,0.3236,
NOG,FCOVER,10,0.4823,0.3824,0.4953,
NOG,FCOVER,11,0.5134,0.5049,0.5273,
NOG,FCOVER,12,0.5081,0.5002,0.5153,
NOG,PSRI,1,0.1091,0.0862,0.1110,0.0907
NOG,PSRI,2,0.1104,0.0960,0.1257,0.1112
NOG,PSRI,3,0.1143,0.0997,0.1236,0.1218
NOG,PSRI,4,0.1130,0.0987,0.1154,0.1441
NOG,PSRI,5,0.2150,0.1706,0.2160,0.1123
