predio,band,month,historical_median,historical_p25,historical_p75,value_2026
V_FERNANDEZ,MARI,8,0.1230,0.0858,0.1234,
V_FERNANDEZ,MARI,9,0.1154,0.0878,0.1642,
V_FERNANDEZ,MARI,10,0.1014,0.0936,0.1080,
V_FERNANDEZ,MARI,11,0.1341,0.1231,0.1445,
V_FERNANDEZ,MARI,12,0.1779,0.1545,0.2120,
V_FERNANDEZ,ARVI,1,0.0636,0.0601,0.0640,0.0772
V_FERNANDEZ,ARVI,2,0.0621,0.0566,0.0641,0.0724
V_FERNANDEZ,ARVI,3,0.0555,0.0529,0.0566,0.0659
V_FERNANDEZ,ARVI,4,0.0502,0.0468,0.0571,0.0576
V_FERNANDEZ,ARVI,5,0.0480,0.0396,0.0492,0.0390
V_FERNANDEZ,ARVI,6,0.0350,0.0345,0.0350,
V_FERNANDEZ,ARVI,7,0.0338,0.0310,0.0359,
V_FERNANDEZ,ARVI,8,0.0380,0.0371,0.0467,
V_FERNANDEZ,ARVI,9,0.0376,0.0271,0.0566,
V_FERNANDEZ,ARVI,10,0.0332,0.0283,0.0372,
V_FERNANDEZ,ARVI,11,0.0530,0.0494,0.0563,
V_FERNANDEZ,ARVI,12,0.0680,0.0619,0.0714,
V_FERNANDEZ,CHL_REDEDGE,1,0.1606,0.1524,0.1648,0.2391
V_FERNANDEZ,CHL_REDEDGE,2,0.1357,0.1194,0.1628,0.1968
V_FERNANDEZ,CHL_REDEDGE,3,0.1128,0.1045,0.1174,0.1567
V_FERNANDEZ,CHL_REDEDGE,4,0.1051,0.0952,0.1131,0.0992
V_FERNANDEZ,CHL_REDEDGE,5,0.0522,0.0514,0.0774,0.0416
V_FERNANDEZ,CHL_REDEDGE,6,0.0388,0.0335,0.0414,
V_FERNANDEZ,CHL_REDEDGE,7,0.0413,0.0362,0.0472,
V_FERNANDEZ,CHL_REDEDGE,8,0.0486,0.0392,0.0895,
V_FERNANDEZ,CHL_REDEDGE,9,0.0626,0.0323,0.1366,
V_FERNANDEZ,CHL_REDEDGE,10,0.0593,0.0423,0.0615,
V_FERNANDEZ,CHL_REDEDGE,11,0.1080,0.1002,0.1186,
V_FERNANDEZ,CHL_REDEDGE,12,0.1692,0.1473,0.2025,
V_FERNANDEZ,EVI2,1,0.0395,0.0377,0.0402,0.0519
