predio,band,month,historical_median,historical_p25,historical_p75,value_2026
A_BRITO_RPA,MSI,6,0.6200,0.5793,0.6495,
A_BRITO_RPA,MSI,7,0.6253,0.6137,0.7011,
A_BRITO_RPA,MSI,8,0.6736,0.6247,0.7174,
A_BRITO_RPA,MSI,9,0.6865,0.6708,0.7289,
A_BRITO_RPA,MSI,10,0.7497,0.7310,0.8143,
A_BRITO_RPA,MSI,11,0.7606,0.7146,0.8214,
A_BRITO_RPA,MSI,12,0.7555,0.7178,0.7974,
A_BRITO_RPA,NDMISTRESS,1,0.1269,0.1089,0.1430,0.1944
A_BRITO_RPA,NDMISTRESS,2,0.1330,0.1031,0.1592,0.1999
A_BRITO_RPA,NDMISTRESS,3,0.1357,0.1307,0.1543,0.2115
A_BRITO_RPA,NDMISTRESS,4,0.1860,0.1630,0.2079,0.2565
A_BRITO_RPA,NDMISTRESS,5,0.2481,0.2201,0.2736,0.2928
A_BRITO_RPA,NDMISTRESS,6,0.2694,0.2537,0.2924,
A_BRITO_RPA,NDMISTRESS,7,0.2407,0.2068,0.2562,
A_BRITO_RPA,NDMISTRESS,8,0.2200,0.1959,0.2479,
A_BRITO_RPA,NDMISTRESS,9,0.2064,0.1776,0.2177,
A_BRITO_RPA,NDMISTRESS,10,0.1656,0.1159,0.1767,
A_BRITO_RPA,NDMISTRESS,11,0.1547,0.1156,0.1837,
A_BRITO_RPA,NDMISTRESS,12,0.1598,0.1327,0.1882,
A_BRITO_RPA,NDII,1,0.1159,0.0935,0.1321,0.1823
A_BRITO_RPA,NDII,2,0.1247,0.0943,0.1503,0.1973
A_BRITO_RPA,NDII,3,0.1269,0.1188,0.1458,0.1969
A_BRITO_RPA,NDII,4,0.1836,0.1628,0.2118,0.2505
A_BRITO_RPA,NDII,5,0.2512,0.2159,0.2809,0.2941
A_BRITO_RPA,NDII,6,0.2610,0.2449,0.2876,
A_BRITO_RPA,NDII,7,0.2430,0.2062,0.2603,
A_BRITO_RPA,NDII,8,0.2203,0.1930,0.2508,
A_BRITO_RPA,NDII,9,0.2055,0.1818,0.2168,
A_BRITO_RPA,NDII,10,0.1610,0.1170,0.1702,
A_BRITO_RPA,NDII,11,0.1488,0.1102,0.1799,
A_BRITO_RPA,NDII,12,0.1535,0.1239,0.1788,
A_BRITO_RPA,NDCI,1,0.2162,0.2074,0.2201,0.2578
A_BRITO_RPA,NDCI,2,0.2203,0.1998,0.2322,0.2653
