predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
J_CONTRERAS,NDWI,14,-0.7234,-0.7368,-0.7101,-0.7354
J_CONTRERAS,NDWI,15,-0.7520,-0.7520,-0.7520,-0.6772
J_CONTRERAS,NDWI,16,-0.8048,-0.8048,-0.8048,
J_CONTRERAS,NDWI,17,-0.7424,-0.7618,-0.7231,-0.5593
J_CONTRERAS,NDWI,18,-0.7152,-0.7152,-0.7152,-0.7278
J_CONTRERAS,NDWI,19,,,,
J_CONTRERAS,NDWI,20,-0.7109,-0.7109,-0.7109,-0.6920
J_CONTRERAS,NDWI,21,,,,-0.6755
J_CONTRERAS,NDWI,22,-0.5879,-0.5879,-0.5879,-0.6146
J_CONTRERAS,NDWI,23,-0.6567,-0.6567,-0.6567,
J_CONTRERAS,NDWI,24,-0.6170,-0.6170,-0.6170,-0.7345
J_CONTRERAS,NDWI,25,-0.6970,-0.6970,-0.6970,
J_CONTRERAS,NDWI,26,-0.5786,-0.6166,-0.5406,
J_CONTRERAS,NDWI,27,-0.5937,-0.6036,-0.5837,
J_CONTRERAS,NDWI,28,-0.5679,-0.5848,-0.5510,
J_CONTRERAS,NDWI,29,-0.5561,-0.5719,-0.5402,
J_CONTRERAS,NDWI,30,-0.3789,-0.3789,-0.3789,
J_CONTRERAS,NDWI,31,,,,
J_CONTRERAS,NDWI,32,-0.5404,-0.5862,-0.4945,
J_CONTRERAS,NDWI,33,-0.5080,-0.5080,-0.5080,
J_CONTRERAS,NDWI,34,-0.4083,-0.4083,-0.4083,
J_CONTRERAS,NDWI,35,-0.5097,-0.5097,-0.5097,
J_CONTRERAS,NDWI,36,-0.4067,-0.4267,-0.3867,
J_CONTRERAS,NDWI,37,-0.3768,-0.3872,-0.3664,
J_CONTRERAS,NDWI,38,-0.3496,-0.3579,-0.3413,
J_CONTRERAS,NDWI,39,-0.3472,-0.3608,-0.3336,
J_CONTRERAS,NDWI,40,-0.3528,-0.3528,-0.3528,
J_CONTRERAS,NDWI,41,-0.3981,-0.3981,-0.3981,
J_CONTRERAS,NDWI,42,-0.5015,-0.5054,-0.4976,
J_CONTRERAS,NDWI,43,-0.5920,-0.6197,-0.5644,
J_CONTRERAS,NDWI,44,-0.6438,-0.6518,-0.6358,
J_CONTRERAS,NDWI,45,-0.6770,-0.6773,-0.6766,
J_CONTRERAS,NDWI,46,-0.7229,-0.7317,-0.7141,
J_CONTRERAS,NDWI,47,-0.7425,-0.7500,-0.7351,
J_CONTRERAS,NDWI,48,-0.7549,-0.7581,-0.7517,
J_CONTRERAS,NDWI,49,-0.7664,-0.7689,-0.7638,
J_CONTRERAS,NDWI,50,-0.7734,-0.7771,-0.7696,
J_CONTRERAS,NDWI,51,-0.7596,-0.7643,-0.7550,
J_CONTRERAS,NDWI,52,-0.7670,-0.7692,-0.7649,
J_CONTRERAS,MNDWI,1,-0.4976,-0.5048,-0.4904,-0.5404
J_CONTRERAS,MNDWI,2,-0.4979,-0.4993,-0.4964,-0.5351
J_CONTRERAS,MNDWI,3,-0.5109,-0.5218,-0.5000,-0.4663
J_CONTRERAS,MNDWI,4,-0.4956,-0.5089,-0.4822,-0.4965
J_CONTRERAS,MNDWI,5,-0.5018,-0.5113,-0.4923,-0.5340
J_CONTRERAS,MNDWI,6,-0.5037,-0.5159,-0.4915,-0.5414
J_CONTRERAS,MNDWI,7,-0.5115,-0.5154,-0.5076,-0.5349
J_CONTRERAS,MNDWI,8,,,,-0.5298
J_CONTRERAS,MNDWI,9,-0.5187,-0.5208,-0.5167,-0.5289
J_CONTRERAS,MNDWI,10,-0.5198,-0.5239,-0.5157,-0.5220
J_CONTRERAS,MNDWI,11,-0.5168,-0.5269,-0.5067,-0.5073
J_CONTRERAS,MNDWI,12,-0.5066,-0.5187,-0.4945,-0.5253
J_CONTRERAS,MNDWI,13,-0.4993,-0.5077,-0.4909,-0.5110
J_CONTRERAS,MNDWI,14,-0.5057,-0.5103,-0.5011,-0.5181
J_CONTRERAS,MNDWI,15,-0.5295,-0.5295,-0.5295,-0.4397
J_CONTRERAS,MNDWI,16,-0.5476,-0.5476,-0.5476,
J_CONTRERAS,MNDWI,17,-0.5039,-0.5125,-0.4953,-0.3891
J_CONTRERAS,MNDWI,18,-0.5040,-0.5040,-0.5040,-0.5197
J_CONTRERAS,MNDWI,19,,,,
J_CONTRERAS,MNDWI,20,-0.4796,-0.4796,-0.4796,-0.4912
J_CONTRERAS,MNDWI,21,,,,-0.4822
J_CONTRERAS,MNDWI,22,-0.4307,-0.4307,-0.4307,-0.4717
J_CONTRERAS,MNDWI,23,-0.5403,-0.5403,-0.5403,
J_CONTRERAS,MNDWI,24,-0.5479,-0.5479,-0.5479,-0.5297
J_CONTRERAS,MNDWI,25,-0.5569,-0.5569,-0.5569,
J_CONTRERAS,MNDWI,26,-0.5462,-0.5704,-0.5221,
J_CONTRERAS,MNDWI,27,-0.6113,-0.6114,-0.6112,
J_CONTRERAS,MNDWI,28,-0.5950,-0.6035,-0.5864,
J_CONTRERAS,MNDWI,29,-0.5973,-0.6003,-0.5942,
J_CONTRERAS,MNDWI,30,-0.3941,-0.3941,-0.3941,
J_CONTRERAS,MNDWI,31,,,,
J_CONTRERAS,MNDWI,32,-0.5363,-0.5576,-0.5151,
J_CONTRERAS,MNDWI,33,-0.5251,-0.5251,-0.5251,
J_CONTRERAS,MNDWI,34,-0.4625,-0.4625,-0.4625,
J_CONTRERAS,MNDWI,35,-0.5594,-0.5594,-0.5594,
J_CONTRERAS,MNDWI,36,-0.5013,-0.5294,-0.4733,
J_CONTRERAS,MNDWI,37,-0.4714,-0.4892,-0.4537,
J_CONTRERAS,MNDWI,38,-0.4592,-0.4654,-0.4530,
J_CONTRERAS,MNDWI,39,-0.4374,-0.4539,-0.4209,
J_CONTRERAS,MNDWI,40,-0.4100,-0.4100,-0.4100,
J_CONTRERAS,MNDWI,41,-0.4124,-0.4124,-0.4124,
J_CONTRERAS,MNDWI,42,-0.4460,-0.4482,-0.4438,
J_CONTRERAS,MNDWI,43,-0.4485,-0.4604,-0.4365,
J_CONTRERAS,MNDWI,44,-0.4704,-0.4725,-0.4682,
J_CONTRERAS,MNDWI,45,-0.4536,-0.4570,-0.4502,
J_CONTRERAS,MNDWI,46,-0.4902,-0.4953,-0.4850,
J_CONTRERAS,MNDWI,47,-0.5016,-0.5104,-0.4929,
J_CONTRERAS,MNDWI,48,-0.5023,-0.5057,-0.4989,
J_CONTRERAS,MNDWI,49,-0.5198,-0.5288,-0.5107,
J_CONTRERAS,MNDWI,50,-0.5164,-0.5199,-0.5129,
J_CONTRERAS,MNDWI,51,-0.5022,-0.5066,-0.4978,
J_CONTRERAS,MNDWI,52,-0.5190,-0.5193,-0.5187,
J_CONTRERAS,GNDVI,1,0.7384,0.7285,0.7483,0.7828
J_CONTRERAS,GNDVI,2,0.7384,0.7365,0.7402,0.7771
J_CONTRERAS,GNDVI,3,0.7464,0.7392,0.7536,0.7181
J_CONTRERAS,GNDVI,4,0.7348,0.7258,0.7438,0.7217
J_CONTRERAS,GNDVI,5,0.7393,0.7366,0.7419,0.7616
J_CONTRERAS,GNDVI,6,0.7387,0.7337,0.7437,0.7622
J_CONTRERAS,GNDVI,7,0.7453,0.7423,0.7483,0.7567
J_CONTRERAS,GNDVI,8,,,,0.7607
J_CONTRERAS,GNDVI,9,0.7463,0.7339,0.7587,0.7468
J_CONTRERAS,GNDVI,10,0.7502,0.7369,0.7635,0.7364
J_CONTRERAS,GNDVI,11,0.7414,0.7222,0.7606,0.7099
J_CONTRERAS,GNDVI,12,0.7285,0.7100,0.7470,0.7391
J_CONTRERAS,GNDVI,13,0.7157,0.7000,0.7314,0.7368
J_CONTRERAS,GNDVI,14,0.7234,0.7101,0.7368,0.7354
J_CONTRERAS,GNDVI,15,0.7520,0.7520,0.7520,0.6772
J_CONTRERAS,GNDVI,16,0.8048,0.8048,0.8048,
J_CONTRERAS,GNDVI,17,0.7424,0.7231,0.7618,0.5593
J_CONTRERAS,GNDVI,18,0.7152,0.7152,0.7152,0.7278
J_CONTRERAS,GNDVI,19,,,,
J_CONTRERAS,GNDVI,20,0.7109,0.7109,0.7109,0.6920
J_CONTRERAS,GNDVI,21,,,,0.6755
J_CONTRERAS,GNDVI,22,0.5879,0.5879,0.5879,0.6146
J_CONTRERAS,GNDVI,23,0.6567,0.6567,0.6567,
J_CONTRERAS,GNDVI,24,0.6170,0.6170,0.6170,0.7345
J_CONTRERAS,GNDVI,25,0.6970,0.6970,0.6970,
J_CONTRERAS,GNDVI,26,0.5786,0.5406,0.6166,
J_CONTRERAS,GNDVI,27,0.5937,0.5837,0.6036,
J_CONTRERAS,GNDVI,28,0.5679,0.5510,0.5848,
J_CONTRERAS,GNDVI,29,0.5561,0.5402,0.5719,
J_CONTRERAS,GNDVI,30,0.3789,0.3789,0.3789,
J_CONTRERAS,GNDVI,31,,,,
J_CONTRERAS,GNDVI,32,0.5404,0.4945,0.5862,
J_CONTRERAS,GNDVI,33,0.5080,0.5080,0.5080,
J_CONTRERAS,GNDVI,34,0.4083,0.4083,0.4083,
J_CONTRERAS,GNDVI,35,0.5097,0.5097,0.5097,
J_CONTRERAS,GNDVI,36,0.4067,0.3867,0.4267,
J_CONTRERAS,GNDVI,37,0.3768,0.3664,0.3872,
J_CONTRERAS,GNDVI,38,0.3496,0.3413,0.3579,
J_CONTRERAS,GNDVI,39,0.3472,0.3336,0.3608,
J_CONTRERAS,GNDVI,40,0.3528,0.3528,0.3528,
J_CONTRERAS,GNDVI,41,0.3981,0.3981,0.3981,
J_CONTRERAS,GNDVI,42,0.5015,0.4976,0.5054,
J_CONTRERAS,GNDVI,43,0.5920,0.5644,0.6197,
J_CONTRERAS,GNDVI,44,0.6438,0.6358,0.6518,
J_CONTRERAS,GNDVI,45,0.6770,0.6766,0.6773,
J_CONTRERAS,GNDVI,46,0.7229,0.7141,0.7317,
J_CONTRERAS,GNDVI,47,0.7425,0.7351,0.7500,
J_CONTRERAS,GNDVI,48,0.7549,0.7517,0.7581,
J_CONTRERAS,GNDVI,49,0.7664,0.7638,0.7689,
J_CONTRERAS,GNDVI,50,0.7734,0.7696,0.7771,
