predio,band,month,historical_median,historical_p25,historical_p75,value_2026
RIV,MSI,9,0.8153,0.7564,0.8362,
RIV,MSI,10,0.8705,0.8664,0.8719,
RIV,MSI,11,0.8504,0.8385,0.8549,
RIV,MSI,12,0.8053,0.7972,0.8209,
RIV,NDMISTRESS,1,0.1547,0.1129,0.1726,0.1557
RIV,NDMISTRESS,2,0.1474,0.1246,0.1890,0.1732
RIV,NDMISTRESS,3,0.1488,0.1345,0.1630,0.1826
RIV,NDMISTRESS,4,0.1723,0.1306,0.1876,0.1852
RIV,NDMISTRESS,5,0.2177,0.1950,0.2433,0.2344
RIV,NDMISTRESS,6,0.2892,0.2754,0.3051,
RIV,NDMISTRESS,7,0.2183,0.2086,0.2268,
RIV,NDMISTRESS,8,0.2212,0.2049,0.2285,
RIV,NDMISTRESS,9,0.1205,0.1057,0.1501,
RIV,NDMISTRESS,10,0.0845,0.0844,0.0869,
RIV,NDMISTRESS,11,0.0995,0.0980,0.1052,
RIV,NDMISTRESS,12,0.1262,0.1223,0.1337,
RIV,NDII,1,0.1365,0.0957,0.1614,0.1361
RIV,NDII,2,0.1290,0.1092,0.1740,0.1642
RIV,NDII,3,0.1375,0.1203,0.1482,0.1638
RIV,NDII,4,0.1627,0.1231,0.1797,0.1783
RIV,NDII,5,0.2095,0.1849,0.2385,0.2259
RIV,NDII,6,0.2882,0.2691,0.3035,
RIV,NDII,7,0.2186,0.2038,0.2254,
RIV,NDII,8,0.2192,0.2070,0.2231,
RIV,NDII,9,0.1142,0.1014,0.1507,
RIV,NDII,10,0.0769,0.0751,0.0808,
RIV,NDII,11,0.0884,0.0870,0.0936,
RIV,NDII,12,0.1133,0.1088,0.1194,
RIV,NDCI,1,0.2223,0.2149,0.2405,0.2573
RIV,NDCI,2,0.2399,0.2220,0.2578,0.2628
RIV,NDCI,3,0.2342,0.2259,0.2370,0.2545
RIV,NDCI,4,0.2449,0.2191,0.2604,0.2844
RIV,NDCI,5,0.2725,0.2648,0.3539,0.2742
RIV,NDCI,6,0.4181,0.3929,0.4288,
RIV,NDCI,7,0.3464,0.3413,0.3613,
RIV,NDCI,8,0.3727,0.3600,0.3769,
RIV,NDCI,9,0.2653,0.2338,0.2849,
RIV,NDCI,10,0.2518,0.2479,0.2600,
RIV,NDCI,11,0.2420,0.2271,0.2469,
RIV,NDCI,12,0.2350,0.2316,0.2399,
RIV,PSSRB1,1,3.2466,3.2327,3.6793,3.8773
RIV,PSSRB1,2,3.5757,3.4333,3.9845,4.3685
RIV,PSSRB1,3,3.6869,3.6207,3.7352,4.1490
RIV,PSSRB1,4,4.1223,3.6719,4.6566,4.9232
RIV,PSSRB1,5,4.9428,4.3167,5.8265,5.1411
RIV,PSSRB1,6,6.7077,6.5689,7.7166,
RIV,PSSRB1,7,5.7277,5.3297,5.9757,
RIV,PSSRB1,8,5.9231,5.7809,6.0984,
RIV,PSSRB1,9,3.5887,3.4632,4.3094,
RIV,PSSRB1,10,3.4816,3.3468,3.6013,
RIV,PSSRB1,11,3.3065,3.2188,3.3668,
RIV,PSSRB1,12,3.3034,3.2281,3.4137,
RIV,SIPI1,1,1.2830,1.2809,1.2839,1.3034
RIV,SIPI1,2,1.2536,1.2486,1.2601,1.2988
RIV,SIPI1,3,1.2575,1.2513,1.2697,1.3021
RIV,SIPI1,4,1.2388,1.2291,1.2998,1.2875
RIV,SIPI1,5,1.2431,1.2337,1.2518,1.2527
RIV,SIPI1,6,1.1754,1.1684,1.1893,
RIV,SIPI1,7,1.1657,1.1537,1.1772,
RIV,SIPI1,8,1.1678,1.1384,1.2038,
RIV,SIPI1,9,1.2543,1.1742,1.2938,
RIV,SIPI1,10,1.2845,1.2460,1.3021,
RIV,SIPI1,11,1.2773,1.2609,1.3167,
RIV,SIPI1,12,1.3152,1.3085,1.3533,
RIV,LAI,1,0.7664,0.6706,0.8693,0.8650
RIV,LAI,2,0.8162,0.7455,0.9506,0.9925
RIV,LAI,3,0.8241,0.8208,0.8759,1.0098
RIV,LAI,4,0.9561,0.8358,1.0839,1.1157
RIV,LAI,5,1.1170,1.0803,1.2263,1.2553
RIV,LAI,6,1.4128,1.3456,1.4849,
RIV,LAI,7,1.1599,1.1204,1.2280,
RIV,LAI,8,1.1677,1.1260,1.2095,
RIV,LAI,9,0.7801,0.7193,0.8661,
RIV,LAI,10,0.6536,0.6364,0.6712,
RIV,LAI,11,0.6457,0.6431,0.6561,
RIV,LAI,12,0.7214,0.6942,0.7433,
RIV,LEAF_CHL,1,36.7518,36.2160,43.3983,43.6444
RIV,LEAF_CHL,2,41.2468,39.6546,46.6303,52.5860
RIV,LEAF_CHL,3,43.3125,42.4129,44.9894,51.3712
RIV,LEAF_CHL,4,47.0412,43.7995,56.3184,57.2047
RIV,LEAF_CHL,5,55.9024,51.8974,59.0435,62.6385
RIV,LEAF_CHL,6,65.1572,59.1750,68.8325,
RIV,LEAF_CHL,7,52.8349,50.1955,55.4657,
RIV,LEAF_CHL,8,51.9356,50.7184,53.8293,
RIV,LEAF_CHL,9,37.4315,35.3391,40.9454,
RIV,LEAF_CHL,10,33.4280,32.8143,34.5137,
RIV,LEAF_CHL,11,32.0712,31.9573,32.4014,
RIV,LEAF_CHL,12,34.0733,32.2686,37.0523,
RIV,CANOPY_CHL,1,30.8701,26.9958,42.0810,43.3497
RIV,CANOPY_CHL,2,37.7328,33.2602,50.1233,62.1128
RIV,CANOPY_CHL,3,40.6711,39.6153,44.8584,62.0446
RIV,CANOPY_CHL,4,51.8665,42.2673,70.6392,77.1674
RIV,CANOPY_CHL,5,76.6051,63.7172,78.4841,99.0041
RIV,CANOPY_CHL,6,106.4905,91.0489,117.1280,
RIV,CANOPY_CHL,7,69.6257,64.3115,77.4041,
RIV,CANOPY_CHL,8,68.4350,64.7218,74.8533,
