predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
V_SIEBENTHAL,NDWI,50,-0.0562,-0.0574,-0.0549,
V_SIEBENTHAL,NDWI,51,-0.0539,-0.0560,-0.0518,
V_SIEBENTHAL,NDWI,52,-0.0527,-0.0540,-0.0515,
V_SIEBENTHAL,MNDWI,1,-0.0534,-0.0542,-0.0527,-0.0572
V_SIEBENTHAL,MNDWI,2,-0.0538,-0.0540,-0.0536,-0.0590
V_SIEBENTHAL,MNDWI,3,-0.0549,-0.0555,-0.0543,-0.0579
V_SIEBENTHAL,MNDWI,4,-0.0525,-0.0532,-0.0518,-0.0543
V_SIEBENTHAL,MNDWI,5,-0.0550,-0.0554,-0.0546,-0.0548
V_SIEBENTHAL,MNDWI,6,-0.0558,-0.0564,-0.0552,-0.0595
V_SIEBENTHAL,MNDWI,7,-0.0553,-0.0560,-0.0547,-0.0589
V_SIEBENTHAL,MNDWI,8,-0.0560,-0.0560,-0.0560,-0.0579
V_SIEBENTHAL,MNDWI,9,-0.0558,-0.0565,-0.0551,-0.0578
V_SIEBENTHAL,MNDWI,10,-0.0567,-0.0573,-0.0561,-0.0579
V_SIEBENTHAL,MNDWI,11,-0.0555,-0.0556,-0.0553,-0.0577
V_SIEBENTHAL,MNDWI,12,-0.0556,-0.0558,-0.0554,-0.0585
V_SIEBENTHAL,MNDWI,13,-0.0530,-0.0535,-0.0525,-0.0576
V_SIEBENTHAL,MNDWI,14,-0.0575,-0.0579,-0.0571,-0.0578
V_SIEBENTHAL,MNDWI,15,-0.0602,-0.0602,-0.0602,-0.0575
V_SIEBENTHAL,MNDWI,16,-0.0601,-0.0601,-0.0601,-0.0435
V_SIEBENTHAL,MNDWI,17,-0.0585,-0.0588,-0.0582,-0.0581
V_SIEBENTHAL,MNDWI,18,-0.0602,-0.0602,-0.0602,-0.0620
V_SIEBENTHAL,MNDWI,19,-0.0464,-0.0464,-0.0464,-0.0554
V_SIEBENTHAL,MNDWI,20,-0.0586,-0.0596,-0.0577,-0.0605
V_SIEBENTHAL,MNDWI,21,,,,-0.0598
V_SIEBENTHAL,MNDWI,22,-0.0725,-0.0760,-0.0691,-0.0451
V_SIEBENTHAL,MNDWI,23,-0.0651,-0.0651,-0.0651,
V_SIEBENTHAL,MNDWI,24,-0.0698,-0.0698,-0.0698,-0.0537
V_SIEBENTHAL,MNDWI,25,-0.0566,-0.0566,-0.0566,
V_SIEBENTHAL,MNDWI,26,-0.0633,-0.0654,-0.0613,
V_SIEBENTHAL,MNDWI,27,-0.0665,-0.0676,-0.0654,
V_SIEBENTHAL,MNDWI,28,-0.0632,-0.0647,-0.0617,
V_SIEBENTHAL,MNDWI,29,-0.0667,-0.0677,-0.0657,
V_SIEBENTHAL,MNDWI,30,-0.0526,-0.0526,-0.0526,
V_SIEBENTHAL,MNDWI,31,,,,
V_SIEBENTHAL,MNDWI,32,-0.0526,-0.0551,-0.0500,
V_SIEBENTHAL,MNDWI,33,,,,
V_SIEBENTHAL,MNDWI,34,-0.0581,-0.0614,-0.0548,
V_SIEBENTHAL,MNDWI,35,-0.0583,-0.0583,-0.0583,
V_SIEBENTHAL,MNDWI,36,-0.0596,-0.0614,-0.0578,
V_SIEBENTHAL,MNDWI,37,-0.0590,-0.0597,-0.0582,
V_SIEBENTHAL,MNDWI,38,-0.0633,-0.0643,-0.0623,
V_SIEBENTHAL,MNDWI,39,-0.0587,-0.0590,-0.0583,
V_SIEBENTHAL,MNDWI,40,-0.0619,-0.0619,-0.0619,
V_SIEBENTHAL,MNDWI,41,-0.0601,-0.0601,-0.0601,
V_SIEBENTHAL,MNDWI,42,-0.0593,-0.0599,-0.0586,
V_SIEBENTHAL,MNDWI,43,-0.0596,-0.0599,-0.0594,
